account_id,citizen_id,bank_name,account_number,ifsc
ACC004920,CID005721,HDFC Bank,750262258046,SBIN988715
ACC004921,CID005722,Bank of Baroda,812443455868,SBIN949624
ACC004922,CID005723,Union Bank,384658145018,SBIN436974
ACC004923,CID005724,Bank of Baroda,496257710129,SBIN574690
ACC004924,CID005725,HDFC Bank,832487459176,SBIN501906
ACC004925,CID005726,ICICI Bank,486817099187,SBIN612426
ACC004926,CID005727,Bank of Baroda,136013138974,SBIN598079
ACC004927,CID005728,HDFC Bank,369909572789,SBIN934594
ACC004928,CID005730,HDFC Bank,141482168074,SBIN165392
ACC004929,CID005731,Canara Bank,700834514338,SBIN755600
ACC004930,CID005732,Bank of Baroda,247273391632,SBIN548752
ACC004931,CID005733,Union Bank,363805288673,SBIN239046
ACC004932,CID005735,ICICI Bank,385493985806,SBIN785646
ACC004933,CID005736,SBI,529203033197,SBIN982253
ACC004934,CID005737,Bank of Baroda,470568969873,SBIN644445
ACC004935,CID005738,Bank of Baroda,514151128353,SBIN607508
ACC004936,CID005739,Canara Bank,191696819717,SBIN578933
ACC004937,CID005740,ICICI Bank,119650044050,SBIN810946
ACC004938,CID005741,Canara Bank,501321226889,SBIN325959
ACC004939,CID005743,Bank of Baroda,799569334233,SBIN543273
ACC004940,CID005744,Bank of Baroda,170483990096,SBIN852650
ACC004941,CID005745,Canara Bank,198850663880,SBIN226423
ACC004942,CID005746,Canara Bank,501894443355,SBIN809052
ACC004943,CID005747,HDFC Bank,439619966486,SBIN728582
ACC004944,CID005749,HDFC Bank,483876681656,SBIN743785
ACC004945,CID005751,ICICI Bank,147612505107,SBIN707530
ACC004946,CID005752,ICICI Bank,214712412410,SBIN162726
ACC004947,CID005754,Canara Bank,993089188255,SBIN346959
ACC004948,CID005755,Canara Bank,248002290955,SBIN889553
ACC004949,CID005756,SBI,147202270141,SBIN873271
ACC004950,CID005757,ICICI Bank,996148257479,SBIN315823
ACC004951,CID005758,SBI,522186653101,SBIN531224
ACC004952,CID005759,Axis Bank,454354941157,SBIN107371
ACC004953,CID005761,Axis Bank,564763621108,SBIN730503
ACC004954,CID005763,Axis Bank,635667807584,SBIN495055
ACC004955,CID005764,Canara Bank,469268876617,SBIN121733
ACC004956,CID005765,Axis Bank,812202270407,SBIN520213
ACC004957,CID005767,Axis Bank,711472697493,SBIN981218
ACC004958,CID005769,Union Bank,274163516928,SBIN858046
ACC004959,CID005771,Canara Bank,530415020580,SBIN151702
ACC004960,CID005772,HDFC Bank,574096873926,SBIN905707
ACC004961,CID005773,HDFC Bank,496862074893,SBIN493519
ACC004962,CID005774,Canara Bank,105805234701,SBIN170092
ACC004963,CID005775,Union Bank,736505310446,SBIN171692
ACC004964,CID005776,Union Bank,782321101412,SBIN811102
ACC004965,CID005778,Bank of Baroda,243890157339,SBIN375030
ACC004966,CID005779,Canara Bank,230649316397,SBIN374340
ACC004967,CID005781,ICICI Bank,848506647315,SBIN301778
ACC004968,CID005782,Canara Bank,915681884858,SBIN836686
ACC004969,CID005783,Bank of Baroda,282507081108,SBIN734529
ACC004970,CID005784,Axis Bank,830573954160,SBIN136240
ACC004971,CID005785,SBI,452287668356,SBIN748334
ACC004972,CID005786,Bank of Baroda,456185322292,SBIN665441
ACC004973,CID005787,Union Bank,851297161916,SBIN134409
ACC004974,CID005788,ICICI Bank,666214220509,SBIN573541
ACC004975,CID005790,Union Bank,343884188812,SBIN516014
ACC004976,CID005793,SBI,854434562780,SBIN723228
ACC004977,CID005796,HDFC Bank,415571856507,SBIN199366
ACC004978,CID005797,ICICI Bank,990510148730,SBIN104387
ACC004979,CID005798,SBI,357016899561,SBIN762408
ACC004980,CID005799,ICICI Bank,299302289225,SBIN762527
ACC004981,CID005800,HDFC Bank,623165824178,SBIN363993
ACC004982,CID005802,Canara Bank,849411892780,SBIN436589
ACC004983,CID005803,SBI,811531951612,SBIN624639
ACC004984,CID005804,ICICI Bank,675989369562,SBIN912874
ACC004985,CID005805,Canara Bank,282515024626,SBIN199031
ACC004986,CID005806,Axis Bank,513245703499,SBIN617297
ACC004987,CID005807,Bank of Baroda,935704054852,SBIN139261
ACC004988,CID005808,SBI,415134132734,SBIN235625
ACC004989,CID005809,SBI,535219433913,SBIN568403
ACC004990,CID005813,Canara Bank,599849365363,SBIN263804
ACC004991,CID005815,HDFC Bank,291367132559,SBIN854893
ACC004992,CID005816,SBI,413096475124,SBIN759772
ACC004993,CID005817,Axis Bank,551053358756,SBIN113048
ACC004994,CID005819,Canara Bank,414414518594,SBIN376684
ACC004995,CID005820,Axis Bank,955013576911,SBIN303198
ACC004996,CID005822,Union Bank,799177219022,SBIN975021
ACC004997,CID005823,Canara Bank,234246851996,SBIN120666
ACC004998,CID005825,Union Bank,771598397227,SBIN640627
ACC004999,CID005826,ICICI Bank,550260496025,SBIN315704
ACC005000,CID005827,ICICI Bank,362757638673,SBIN956581
ACC005001,CID005828,ICICI Bank,882354402265,SBIN471018
ACC005002,CID005829,HDFC Bank,439385305762,SBIN849736
ACC005003,CID005830,SBI,152599413795,SBIN228306
ACC005004,CID005831,Axis Bank,429426014166,SBIN456664
ACC005005,CID005832,Axis Bank,538399884489,SBIN334527
ACC005006,CID005833,ICICI Bank,185485713011,SBIN949236
ACC005007,CID005834,Bank of Baroda,817612257771,SBIN304019
ACC005008,CID005836,ICICI Bank,169898073161,SBIN263678
ACC005009,CID005837,HDFC Bank,872222445980,SBIN111300
ACC005010,CID005838,Bank of Baroda,812399336766,SBIN651325
ACC005011,CID005839,HDFC Bank,943057726388,SBIN830972
ACC005012,CID005840,SBI,814170204591,SBIN776477
ACC005013,CID005842,HDFC Bank,137378036460,SBIN280191
ACC005014,CID005843,Union Bank,565674055312,SBIN915860
ACC005015,CID005844,SBI,561037442646,SBIN351434
ACC005016,CID005845,ICICI Bank,516604561865,SBIN968705
ACC005017,CID005847,Axis Bank,853186262877,SBIN377282
ACC005018,CID005848,SBI,847665682221,SBIN424962
ACC005019,CID005849,Bank of Baroda,779090448421,SBIN956963
ACC005020,CID005850,Union Bank,698065194408,SBIN129010
ACC005021,CID005851,Bank of Baroda,174298761318,SBIN570536
ACC005022,CID005852,Canara Bank,659909650508,SBIN128275
ACC005023,CID005853,Axis Bank,172819220329,SBIN559427
ACC005024,CID005854,Union Bank,140416801183,SBIN360774
ACC005025,CID005855,SBI,225151688141,SBIN647871
ACC005026,CID005857,ICICI Bank,553780604628,SBIN175593
ACC005027,CID005858,ICICI Bank,471478817714,SBIN356867
ACC005028,CID005859,ICICI Bank,145425871325,SBIN987766
ACC005029,CID005862,Axis Bank,370100164203,SBIN977793
ACC005030,CID005864,ICICI Bank,418108980646,SBIN683006
ACC005031,CID005865,ICICI Bank,561375307193,SBIN103778
ACC005032,CID005866,Axis Bank,748348761445,SBIN482989
ACC005033,CID005867,Canara Bank,494220403103,SBIN118145
ACC005034,CID005868,Canara Bank,332878136275,SBIN946179
ACC005035,CID005869,Axis Bank,760682230467,SBIN526524
ACC005036,CID005870,Canara Bank,211174949202,SBIN363415
ACC005037,CID005871,Canara Bank,117135398631,SBIN511622
ACC005038,CID005872,Union Bank,421676014220,SBIN982215
ACC005039,CID005873,ICICI Bank,387826255263,SBIN521707
ACC005040,CID005874,Axis Bank,607390223705,SBIN461625
ACC005041,CID005875,SBI,738199500169,SBIN217814
ACC005042,CID005876,SBI,605177051861,SBIN245932
ACC005043,CID005877,SBI,413675031662,SBIN711997
ACC005044,CID005878,HDFC Bank,301152766514,SBIN343239
ACC005045,CID005879,ICICI Bank,484512863259,SBIN144350
ACC005046,CID005880,Canara Bank,406461304389,SBIN384269
ACC005047,CID005881,ICICI Bank,576166638535,SBIN825760
ACC005048,CID005882,ICICI Bank,241160661280,SBIN314777
ACC005049,CID005883,Axis Bank,568332867121,SBIN818019
ACC005050,CID005884,ICICI Bank,904579241457,SBIN121193
ACC005051,CID005885,Axis Bank,467524560896,SBIN774776
ACC005052,CID005886,Union Bank,298188550316,SBIN583806
ACC005053,CID005889,Canara Bank,799528059243,SBIN530209
ACC005054,CID005890,HDFC Bank,852892016028,SBIN116956
ACC005055,CID005891,Axis Bank,198903566368,SBIN634749
ACC005056,CID005892,HDFC Bank,670491852301,SBIN253397
ACC005057,CID005893,ICICI Bank,870128547072,SBIN912748
ACC005058,CID005894,Canara Bank,537246944395,SBIN387325
ACC005059,CID005895,Bank of Baroda,556186900683,SBIN384698
ACC005060,CID005896,Bank of Baroda,371813303529,SBIN474578
ACC005061,CID005897,Union Bank,341807128016,SBIN745332
ACC005062,CID005898,HDFC Bank,270310231291,SBIN827747
ACC005063,CID005899,Union Bank,241327802998,SBIN893852
ACC005064,CID005900,HDFC Bank,803090878165,SBIN710821
ACC005065,CID005901,Bank of Baroda,587184152267,SBIN189731
ACC005066,CID005902,SBI,749176630748,SBIN225292
ACC005067,CID005904,HDFC Bank,440742992658,SBIN196849
ACC005068,CID005905,Union Bank,849466464574,SBIN872473
ACC005069,CID005906,Union Bank,904659017685,SBIN848021
ACC005070,CID005907,Union Bank,851817725678,SBIN862639
ACC005071,CID005908,Axis Bank,237413985496,SBIN893482
ACC005072,CID005910,Bank of Baroda,151824039620,SBIN470112
ACC005073,CID005911,SBI,314418000786,SBIN225553
ACC005074,CID005912,HDFC Bank,324278458860,SBIN661595
ACC005075,CID005913,Axis Bank,302871014206,SBIN756368
ACC005076,CID005914,HDFC Bank,861850821715,SBIN450574
ACC005077,CID005915,Axis Bank,291613721578,SBIN762248
ACC005078,CID005916,SBI,945434681202,SBIN317128
ACC005079,CID005919,Bank of Baroda,720185366351,SBIN759692
ACC005080,CID005920,Union Bank,677870584705,SBIN337309
ACC005081,CID005921,ICICI Bank,274641730475,SBIN555354
ACC005082,CID005922,HDFC Bank,142153339435,SBIN629924
ACC005083,CID005923,Bank of Baroda,335271291245,SBIN677003
ACC005084,CID005925,ICICI Bank,883804085514,SBIN319274
ACC005085,CID005926,Canara Bank,164428931012,SBIN204868
ACC005086,CID005927,Axis Bank,234457903283,SBIN937475
ACC005087,CID005928,HDFC Bank,117278373398,SBIN587384
ACC005088,CID005929,SBI,786774484497,SBIN448169
ACC005089,CID005930,Bank of Baroda,849430126371,SBIN820094
ACC005090,CID005931,Axis Bank,227435458409,SBIN477991
ACC005091,CID005934,HDFC Bank,311128237471,SBIN708858
ACC005092,CID005935,Canara Bank,872308931613,SBIN602361
ACC005093,CID005936,Union Bank,953734842454,SBIN724138
ACC005094,CID005937,Union Bank,629297589492,SBIN851908
ACC005095,CID005938,ICICI Bank,497605407048,SBIN710789
ACC005096,CID005939,ICICI Bank,966943737183,SBIN613026
ACC005097,CID005940,Axis Bank,424021646076,SBIN999842
ACC005098,CID005941,ICICI Bank,401233830107,SBIN268906
ACC005099,CID005942,Axis Bank,773180358482,SBIN652373
ACC005100,CID005944,SBI,970401215555,SBIN341832
ACC005101,CID005945,Bank of Baroda,798849205471,SBIN360169
ACC005102,CID005947,SBI,767496030411,SBIN453269
ACC005103,CID005948,Bank of Baroda,969945941684,SBIN712954
ACC005104,CID005949,Bank of Baroda,446814289164,SBIN281362
ACC005105,CID005950,SBI,421068575265,SBIN376124
ACC005106,CID005951,Canara Bank,939932953370,SBIN717517
ACC005107,CID005952,Canara Bank,667090568013,SBIN504188
ACC005108,CID005953,Bank of Baroda,261248495940,SBIN480394
ACC005109,CID005954,SBI,309309840106,SBIN419082
ACC005110,CID005956,Canara Bank,354663768866,SBIN246017
ACC005111,CID005957,HDFC Bank,980533829548,SBIN117425
ACC005112,CID005958,Bank of Baroda,577515908163,SBIN422404
ACC005113,CID005959,ICICI Bank,306177259905,SBIN627481
ACC005114,CID005960,SBI,322817005759,SBIN635665
ACC005115,CID005961,HDFC Bank,571579585797,SBIN996708
ACC005116,CID005962,HDFC Bank,311620237895,SBIN785032
ACC005117,CID005963,Canara Bank,926547196862,SBIN574364
ACC005118,CID005964,Union Bank,547523080810,SBIN572212
ACC005119,CID005965,Canara Bank,327236387739,SBIN393066
ACC005120,CID005966,HDFC Bank,894032284913,SBIN485548
ACC005121,CID005967,HDFC Bank,400711818459,SBIN208794
ACC005122,CID005968,Canara Bank,205050429168,SBIN849179
ACC005123,CID005969,SBI,786011648246,SBIN259171
ACC005124,CID005970,HDFC Bank,436493661497,SBIN749051
ACC005125,CID005971,Bank of Baroda,402741944562,SBIN868965
ACC005126,CID005973,Union Bank,484270230397,SBIN907621
ACC005127,CID005974,SBI,506347427016,SBIN156503
ACC005128,CID005975,Canara Bank,939858519063,SBIN861207
ACC005129,CID005976,HDFC Bank,622068806315,SBIN852947
ACC005130,CID005977,ICICI Bank,699198979391,SBIN736924
ACC005131,CID005978,HDFC Bank,210578925355,SBIN357172
ACC005132,CID005979,Bank of Baroda,542802761916,SBIN678659
ACC005133,CID005980,Canara Bank,365425673622,SBIN637625
ACC005134,CID005981,Bank of Baroda,274495611141,SBIN449668
ACC005135,CID005982,Axis Bank,970196592758,SBIN521173
ACC005136,CID005983,Axis Bank,458560895730,SBIN290518
ACC005137,CID005985,Canara Bank,873446365119,SBIN420454
ACC005138,CID005986,Axis Bank,887835043974,SBIN677160
ACC005139,CID005987,Bank of Baroda,219176773359,SBIN488257
ACC005140,CID005989,SBI,124583067732,SBIN527099
ACC005141,CID005990,ICICI Bank,578341742811,SBIN999239
ACC005142,CID005991,Union Bank,790358670233,SBIN827609
ACC005143,CID005993,Bank of Baroda,245230464470,SBIN707286
ACC005144,CID005995,Axis Bank,165990532000,SBIN910768
ACC005145,CID005996,Bank of Baroda,311715971415,SBIN939331
ACC005146,CID005997,ICICI Bank,692140226908,SBIN824010
ACC005147,CID005998,ICICI Bank,918322341410,SBIN462918
ACC005148,CID005999,HDFC Bank,363144471530,SBIN320276
ACC005149,CID006000,Axis Bank,673252620664,SBIN517139
ACC005150,CID006001,HDFC Bank,545768055077,SBIN495517
ACC005151,CID006003,SBI,719641454369,SBIN193833
ACC005152,CID006004,SBI,975780173333,SBIN189777
ACC005153,CID006005,Bank of Baroda,613430846367,SBIN244938
ACC005154,CID006006,Bank of Baroda,880891323414,SBIN311449
ACC005155,CID006007,Axis Bank,527134579608,SBIN332238
ACC005156,CID006008,SBI,197259433111,SBIN158619
ACC005157,CID006009,Union Bank,587103640035,SBIN907298
ACC005158,CID006010,Bank of Baroda,796559928770,SBIN392426
ACC005159,CID006011,Bank of Baroda,272369503708,SBIN626165
ACC005160,CID006012,Canara Bank,395055838574,SBIN953298
ACC005161,CID006013,SBI,869615924326,SBIN429785
ACC005162,CID006015,Axis Bank,404442868986,SBIN320055
ACC005163,CID006016,Bank of Baroda,546648150953,SBIN263191
ACC005164,CID006017,ICICI Bank,632828687535,SBIN614716
ACC005165,CID006020,Axis Bank,524364163486,SBIN131222
ACC005166,CID006021,Union Bank,142187916432,SBIN397881
ACC005167,CID006023,Axis Bank,405440119891,SBIN226317
ACC005168,CID006024,Union Bank,906390972445,SBIN648511
ACC005169,CID006025,Bank of Baroda,665852837293,SBIN653520
ACC005170,CID006026,ICICI Bank,808750460263,SBIN796599
ACC005171,CID006027,HDFC Bank,195002693982,SBIN571412
ACC005172,CID006028,Canara Bank,432504320266,SBIN545171
ACC005173,CID006029,Union Bank,447265636624,SBIN496590
ACC005174,CID006030,ICICI Bank,737228630668,SBIN220403
ACC005175,CID006032,Bank of Baroda,599993800968,SBIN502106
ACC005176,CID006033,HDFC Bank,166086739191,SBIN403571
ACC005177,CID006034,SBI,738274935922,SBIN606626
ACC005178,CID006035,SBI,120040019411,SBIN282028
ACC005179,CID006036,ICICI Bank,924193897034,SBIN442287
ACC005180,CID006037,Bank of Baroda,470504104683,SBIN509746
ACC005181,CID006038,ICICI Bank,446822405975,SBIN394746
ACC005182,CID006039,HDFC Bank,996529389146,SBIN269255
ACC005183,CID006040,HDFC Bank,657966573642,SBIN241898
ACC005184,CID006041,Canara Bank,233023836744,SBIN981099
ACC005185,CID006042,HDFC Bank,576242302946,SBIN350032
ACC005186,CID006043,Canara Bank,500522656763,SBIN457179
ACC005187,CID006045,Bank of Baroda,353526848197,SBIN517831
ACC005188,CID006046,HDFC Bank,940624456980,SBIN898551
ACC005189,CID006047,Bank of Baroda,353961403741,SBIN696721
ACC005190,CID006048,Union Bank,373590165148,SBIN841536
ACC005191,CID006049,HDFC Bank,269703318759,SBIN504651
ACC005192,CID006050,Union Bank,750438059067,SBIN719137
ACC005193,CID006052,HDFC Bank,628033816031,SBIN782907
ACC005194,CID006054,Axis Bank,762001796840,SBIN563687
ACC005195,CID006056,Bank of Baroda,875937016227,SBIN438245
ACC005196,CID006058,HDFC Bank,203946243906,SBIN420569
ACC005197,CID006059,Union Bank,923355204728,SBIN608384
ACC005198,CID006060,Union Bank,748391447765,SBIN885938
ACC005199,CID006061,Axis Bank,769263247909,SBIN777733
ACC005200,CID006063,Axis Bank,150753918299,SBIN643198
ACC005201,CID006064,ICICI Bank,502363430019,SBIN692319
ACC005202,CID006065,Bank of Baroda,427542883375,SBIN428564
ACC005203,CID006066,Union Bank,118082098958,SBIN687915
ACC005204,CID006067,Union Bank,771846955079,SBIN313973
ACC005205,CID006068,Bank of Baroda,419956023844,SBIN305743
ACC005206,CID006069,SBI,301922857806,SBIN872256
ACC005207,CID006070,Union Bank,488734151958,SBIN652962
ACC005208,CID006072,Union Bank,793595646691,SBIN134268
ACC005209,CID006073,Canara Bank,924786524966,SBIN512846
ACC005210,CID006074,Bank of Baroda,428593398122,SBIN647426
ACC005211,CID006075,Axis Bank,825101800274,SBIN437961
ACC005212,CID006076,Union Bank,178678058353,SBIN399943
ACC005213,CID006077,Canara Bank,842787865989,SBIN308306
ACC005214,CID006078,Union Bank,771335082516,SBIN510766
ACC005215,CID006079,Canara Bank,989856918167,SBIN973901
ACC005216,CID006080,Axis Bank,125742636026,SBIN364449
ACC005217,CID006081,Axis Bank,628598107155,SBIN354811
ACC005218,CID006082,Bank of Baroda,838584369847,SBIN959002
ACC005219,CID006083,Bank of Baroda,271276684341,SBIN165335
ACC005220,CID006084,Bank of Baroda,572099243054,SBIN917264
ACC005221,CID006085,Bank of Baroda,427559541007,SBIN636957
ACC005222,CID006086,Bank of Baroda,957264910275,SBIN762704
ACC005223,CID006087,Bank of Baroda,254128320147,SBIN876887
ACC005224,CID006089,ICICI Bank,659973413347,SBIN809429
ACC005225,CID006090,Axis Bank,600151817105,SBIN248024
ACC005226,CID006091,Canara Bank,955098802503,SBIN445187
ACC005227,CID006092,Union Bank,702434891614,SBIN413799
ACC005228,CID006093,Axis Bank,928169367328,SBIN416714
ACC005229,CID006094,Axis Bank,696715836049,SBIN908505
ACC005230,CID006095,Union Bank,686386234767,SBIN939090
ACC005231,CID006096,Axis Bank,772950545754,SBIN944824
ACC005232,CID006097,Bank of Baroda,959290940833,SBIN237170
ACC005233,CID006099,Canara Bank,428174352752,SBIN277712
ACC005234,CID006100,Union Bank,173519102828,SBIN607740
ACC005235,CID006101,Union Bank,758133449545,SBIN824945
ACC005236,CID006104,ICICI Bank,478297164156,SBIN172876
ACC005237,CID006105,Canara Bank,616949868214,SBIN329152
ACC005238,CID006106,Union Bank,359053156763,SBIN867465
ACC005239,CID006108,Canara Bank,724416976395,SBIN453605
ACC005240,CID006109,SBI,506861785718,SBIN490024
ACC005241,CID006111,Canara Bank,465803204809,SBIN613112
ACC005242,CID006112,Canara Bank,520261941779,SBIN737117
ACC005243,CID006114,Bank of Baroda,734733842283,SBIN589749
ACC005244,CID006115,Union Bank,219753877437,SBIN456815
ACC005245,CID006116,ICICI Bank,734621579679,SBIN752982
ACC005246,CID006117,ICICI Bank,407001259598,SBIN834975
ACC005247,CID006118,Axis Bank,207435190943,SBIN639743
ACC005248,CID006119,Axis Bank,639631741490,SBIN808749
ACC005249,CID006120,SBI,982093935657,SBIN822864
ACC005250,CID006121,SBI,578457069531,SBIN912022
ACC005251,CID006122,Union Bank,741639788241,SBIN454863
ACC005252,CID006123,SBI,113210962901,SBIN274528
ACC005253,CID006124,HDFC Bank,881009300532,SBIN363740
ACC005254,CID006125,Canara Bank,315536131876,SBIN892980
ACC005255,CID006126,Canara Bank,889018769747,SBIN307500
ACC005256,CID006127,Bank of Baroda,484514857810,SBIN715564
ACC005257,CID006128,Bank of Baroda,880749089350,SBIN213287
ACC005258,CID006129,Bank of Baroda,927014764901,SBIN754603
ACC005259,CID006130,HDFC Bank,852391637554,SBIN540512
ACC005260,CID006131,SBI,665464011073,SBIN584880
ACC005261,CID006132,HDFC Bank,591143926241,SBIN107714
ACC005262,CID006133,Canara Bank,257115878928,SBIN427866
ACC005263,CID006134,HDFC Bank,769490104865,SBIN280325
ACC005264,CID006135,Union Bank,266015087575,SBIN172202
ACC005265,CID006136,ICICI Bank,936614578169,SBIN263954
ACC005266,CID006137,ICICI Bank,419088681372,SBIN126522
ACC005267,CID006138,HDFC Bank,576813122430,SBIN547951
ACC005268,CID006139,Bank of Baroda,807910247767,SBIN474677
ACC005269,CID006140,Union Bank,791935114441,SBIN298174
ACC005270,CID006141,SBI,742953361720,SBIN170729
ACC005271,CID006143,Bank of Baroda,483296398037,SBIN435540
ACC005272,CID006145,Bank of Baroda,736310690520,SBIN897171
ACC005273,CID006146,HDFC Bank,902430679500,SBIN186720
ACC005274,CID006147,SBI,982957037575,SBIN392772
ACC005275,CID006149,Bank of Baroda,131463558362,SBIN734962
ACC005276,CID006150,Canara Bank,969061019715,SBIN642464
ACC005277,CID006151,SBI,529260673161,SBIN836208
ACC005278,CID006152,Canara Bank,377553850303,SBIN948549
ACC005279,CID006153,ICICI Bank,908021622541,SBIN330025
ACC005280,CID006154,ICICI Bank,871137158118,SBIN819426
ACC005281,CID006155,HDFC Bank,159376973487,SBIN217442
