search_id,entity_type,entity_value,case_id
SRCH018695,Case,CASE003229,CASE003229
SRCH018696,Citizen,CID006501,CASE000462
SRCH018697,Bank,115913668200,CASE005110
SRCH018698,Officer,OFF00242,CASE009641
SRCH018699,Phone,9463355690,CASE005224
SRCH018700,Bank,849418576265,CASE006307
SRCH018701,Case,FIR2026006189,CASE006189
SRCH018702,Case,FIR2026005014,CASE005014
SRCH018703,Case,FIR2026001396,CASE001396
SRCH018704,Case,FIR2026007011,CASE007011
SRCH018705,Case,CASE000733,CASE000733
SRCH018706,Case,FIR2026007548,CASE007548
SRCH018707,Case,FIR2026003199,CASE003199
SRCH018708,Vehicle,KA53AB2581,CASE000788
SRCH018709,Phone,9857164230,CASE003069
SRCH018710,Case,FIR2026002156,CASE002156
SRCH018711,Case,CASE003251,CASE003251
SRCH018712,Phone,9953563085,CASE002780
SRCH018713,Bank,963778221503,CASE005908
SRCH018714,Case,CASE006724,CASE006724
SRCH018715,Phone,9200171327,CASE000996
SRCH018716,Bank,900649058860,CASE008543
SRCH018717,Vehicle,KA45AB2532,CASE000758
SRCH018718,Vehicle,KA09AB4867,CASE001647
SRCH018719,Case,FIR2026007178,CASE007178
SRCH018720,Case,FIR2026004807,CASE004807
SRCH018721,Case,FIR2026000665,CASE000665
SRCH018722,Phone,9753194930,CASE009761
SRCH018723,Case,FIR2026009183,CASE009183
SRCH018724,Case,FIR2026000372,CASE000372
SRCH018725,Case,CASE001379,CASE001379
SRCH018726,Case,FIR2026004161,CASE004161
SRCH018727,Phone,9742473187,CASE002420
SRCH018728,Case,FIR2026003882,CASE003882
SRCH018729,Case,CASE000484,CASE000484
SRCH018730,Bank,203950823065,CASE009175
SRCH018731,Bank,104930540302,CASE002290
SRCH018732,Phone,9394380923,CASE006879
SRCH018733,Vehicle,KA82AB8179,CASE004913
SRCH018734,Bank,293891028194,CASE004934
SRCH018735,Phone,9920560414,CASE001829
SRCH018736,Bank,811168188974,CASE002066
SRCH018737,Bank,793281984141,CASE009354
SRCH018738,Case,FIR2026008328,CASE008328
SRCH018739,Case,CASE000453,CASE000453
SRCH018740,Citizen,CID001065,CASE009341
SRCH018741,Phone,9461191906,CASE002927
SRCH018742,Vehicle,KA51AB5238,CASE005449
SRCH018743,Case,FIR2026003778,CASE003778
SRCH018744,Case,CASE006526,CASE006526
SRCH018745,Phone,9240087237,CASE009222
SRCH018746,Citizen,CID003590,CASE008332
SRCH018747,Case,CASE004024,CASE004024
SRCH018748,Citizen,CID006854,CASE006198
SRCH018749,Case,FIR2026008558,CASE008558
SRCH018750,Bank,812443455868,CASE004124
SRCH018751,Case,FIR2026001967,CASE001967
SRCH018752,Citizen,CID003012,CASE004951
SRCH018753,Case,FIR2026004868,CASE004868
SRCH018754,Case,FIR2026009585,CASE009585
SRCH018755,Case,FIR2026008282,CASE008282
SRCH018756,Case,CASE004814,CASE004814
SRCH018757,Citizen,CID004845,CASE005992
SRCH018758,Vehicle,KA89AB2175,CASE007160
SRCH018759,Citizen,CID000146,CASE007020
SRCH018760,Bank,733482696179,CASE002005
SRCH018761,Case,FIR2026007786,CASE007786
SRCH018762,Vehicle,KA13AB5946,CASE004339
SRCH018763,Case,FIR2026004421,CASE004421
SRCH018764,Vehicle,KA25AB8272,CASE005094
SRCH018765,Bank,952850361863,CASE004673
SRCH018766,Phone,9961783521,CASE004201
SRCH018767,Phone,9005854011,CASE007499
SRCH018768,Bank,585257063793,CASE006968
SRCH018769,Case,FIR2026000053,CASE000053
SRCH018770,Citizen,CID000063,CASE005647
SRCH018771,Case,FIR2026007439,CASE007439
SRCH018772,Phone,9951377518,CASE002055
SRCH018773,Case,CASE001801,CASE001801
SRCH018774,Citizen,CID007747,CASE006992
SRCH018775,Case,CASE002116,CASE002116
SRCH018776,Bank,168478600389,CASE007101
SRCH018777,Phone,9831297280,CASE007662
SRCH018778,Citizen,CID002763,CASE007615
SRCH018779,Vehicle,KA44AB5123,CASE003172
SRCH018780,Case,CASE005423,CASE005423
SRCH018781,Vehicle,KA94AB2813,CASE009055
SRCH018782,Phone,9361446847,CASE002749
SRCH018783,Case,CASE000145,CASE000145
SRCH018784,Bank,793299572402,CASE005935
SRCH018785,Case,FIR2026005182,CASE005182
SRCH018786,Citizen,CID006489,CASE002217
SRCH018787,Phone,9806757248,CASE009481
SRCH018788,Case,FIR2026003424,CASE003424
SRCH018789,Case,FIR2026008197,CASE008197
SRCH018790,Phone,9823075859,CASE006433
SRCH018791,Phone,9105587808,CASE004993
SRCH018792,Phone,9908283047,CASE006369
SRCH018793,Bank,474583776062,CASE005761
SRCH018794,Case,CASE004535,CASE004535
SRCH018795,Case,CASE006366,CASE006366
SRCH018796,Case,CASE008809,CASE008809
SRCH018797,Citizen,CID002615,CASE000802
SRCH018798,Citizen,CID009599,CASE003754
SRCH018799,Phone,9264135194,CASE000201
SRCH018800,Phone,9169009559,CASE008568
SRCH018801,Case,FIR2026006653,CASE006653
SRCH018802,Case,CASE008744,CASE008744
SRCH018803,Vehicle,KA74AB1840,CASE007371
SRCH018804,Phone,9491278897,CASE001913
SRCH018805,Phone,9089273938,CASE002398
SRCH018806,Case,CASE001331,CASE001331
SRCH018807,Bank,976351600248,CASE006990
SRCH018808,Vehicle,KA36AB7003,CASE000263
SRCH018809,Case,FIR2026002108,CASE002108
SRCH018810,Case,CASE001103,CASE001103
SRCH018811,Case,FIR2026006798,CASE006798
SRCH018812,Case,FIR2026007157,CASE007157
SRCH018813,Bank,416338800734,CASE004985
SRCH018814,Citizen,CID004330,CASE008836
SRCH018815,Case,FIR2026008764,CASE008764
SRCH018816,Case,CASE003062,CASE003062
SRCH018817,Phone,9496252506,CASE004087
SRCH018818,Case,CASE001600,CASE001600
SRCH018819,Vehicle,KA89AB7283,CASE008881
SRCH018820,Case,CASE004010,CASE004010
SRCH018821,Bank,427320875951,CASE009219
SRCH018822,Case,CASE003201,CASE003201
SRCH018823,Vehicle,KA30AB4768,CASE003338
SRCH018824,Case,CASE001786,CASE001786
SRCH018825,Phone,9404071600,CASE008048
SRCH018826,Case,FIR2026006797,CASE006797
SRCH018827,Case,CASE007105,CASE007105
SRCH018828,Citizen,CID003476,CASE003153
SRCH018829,Case,CASE005405,CASE005405
SRCH018830,Phone,9903808844,CASE004373
SRCH018831,Bank,524887847923,CASE005294
SRCH018832,Bank,137125122608,CASE005434
SRCH018833,Case,CASE006762,CASE006762
SRCH018834,Phone,9830171791,CASE005564
SRCH018835,Phone,9439505844,CASE003089
SRCH018836,Vehicle,KA91AB9536,CASE009973
SRCH018837,Vehicle,KA72AB4879,CASE007628
SRCH018838,Phone,9308448782,CASE003981
SRCH018839,Citizen,CID004429,CASE009861
SRCH018840,Phone,9947651098,CASE005870
SRCH018841,Phone,9978691227,CASE005310
SRCH018842,Bank,531132309484,CASE009833
SRCH018843,Case,FIR2026002041,CASE002041
SRCH018844,Bank,343548960567,CASE000770
SRCH018845,Citizen,CID003697,CASE003271
SRCH018846,Case,CASE006939,CASE006939
SRCH018847,Case,CASE001477,CASE001477
SRCH018848,Case,CASE000574,CASE000574
SRCH018849,Case,CASE009268,CASE009268
SRCH018850,Phone,9154828123,CASE007528
SRCH018851,Phone,9381829226,CASE009114
SRCH018852,Case,FIR2026000875,CASE000875
SRCH018853,Phone,9639727246,CASE001366
SRCH018854,Vehicle,KA78AB6115,CASE008512
SRCH018855,Bank,713067194432,CASE009967
SRCH018856,Vehicle,KA23AB6301,CASE001306
SRCH018857,Bank,982553720277,CASE009992
SRCH018858,Case,FIR2026005222,CASE005222
SRCH018859,Bank,832158798942,CASE003324
SRCH018860,Vehicle,KA12AB1774,CASE000356
SRCH018861,Case,FIR2026001318,CASE001318
SRCH018862,Bank,900484792105,CASE003714
SRCH018863,Citizen,CID005839,CASE006300
SRCH018864,Phone,9947429060,CASE002449
SRCH018865,Vehicle,KA49AB4162,CASE002285
SRCH018866,Case,CASE000914,CASE000914
SRCH018867,Case,FIR2026001599,CASE001599
SRCH018868,Vehicle,KA51AB3932,CASE002921
SRCH018869,Phone,9219481772,CASE002569
SRCH018870,Case,CASE004967,CASE004967
SRCH018871,Case,CASE008270,CASE008270
SRCH018872,Case,CASE009948,CASE009948
SRCH018873,Bank,561547972974,CASE008347
SRCH018874,Vehicle,KA76AB6045,CASE005904
SRCH018875,Phone,9300623103,CASE009955
SRCH018876,Citizen,CID000399,CASE002508
SRCH018877,Bank,734187270302,CASE006269
SRCH018878,Case,CASE009674,CASE009674
SRCH018879,Case,FIR2026000283,CASE000283
SRCH018880,Case,CASE000279,CASE000279
SRCH018881,Phone,9239915076,CASE006601
SRCH018882,Citizen,CID002457,CASE009631
SRCH018883,Vehicle,KA61AB6569,CASE003525
SRCH018884,Case,CASE001696,CASE001696
SRCH018885,Vehicle,KA71AB1066,CASE002648
SRCH018886,Citizen,CID008721,CASE006478
SRCH018887,Citizen,CID000069,CASE009011
SRCH018888,Case,CASE005173,CASE005173
SRCH018889,Phone,9107916965,CASE004158
SRCH018890,Case,FIR2026004382,CASE004382
SRCH018891,Citizen,CID000635,CASE003899
SRCH018892,Case,CASE010000,CASE010000
SRCH018893,Vehicle,KA37AB4134,CASE006308
SRCH018894,Bank,352571709892,CASE002417
SRCH018895,Citizen,CID007726,CASE000732
SRCH018896,Vehicle,KA89AB9136,CASE007112
SRCH018897,Citizen,CID002277,CASE009596
SRCH018898,Vehicle,KA59AB8385,CASE009089
SRCH018899,Case,FIR2026003452,CASE003452
SRCH018900,Bank,185612172008,CASE004339
SRCH018901,Phone,9691050711,CASE008837
SRCH018902,Phone,9664421206,CASE000406
SRCH018903,Case,FIR2026009139,CASE009139
SRCH018904,Vehicle,KA30AB3049,CASE005306
SRCH018905,Case,CASE003290,CASE003290
SRCH018906,Phone,9029545461,CASE001377
SRCH018907,Bank,418481252171,CASE000666
SRCH018908,Vehicle,KA70AB9073,CASE006152
SRCH018909,Case,FIR2026003337,CASE003337
SRCH018910,Case,CASE009358,CASE009358
SRCH018911,Case,CASE003497,CASE003497
SRCH018912,Case,FIR2026008604,CASE008604
SRCH018913,Case,FIR2026004829,CASE004829
SRCH018914,Citizen,CID009709,CASE000767
SRCH018915,Citizen,CID008704,CASE001706
SRCH018916,Bank,448615249385,CASE004515
SRCH018917,Vehicle,KA83AB7615,CASE009421
SRCH018918,Bank,404770196778,CASE009134
SRCH018919,Case,FIR2026009279,CASE009279
SRCH018920,Case,FIR2026002829,CASE002829
SRCH018921,Bank,810530696151,CASE008734
SRCH018922,Phone,9144757362,CASE004781
SRCH018923,Case,CASE002652,CASE002652
SRCH018924,Citizen,CID001024,CASE009353
SRCH018925,Case,FIR2026009525,CASE009525
SRCH018926,Case,CASE009086,CASE009086
SRCH018927,Bank,110042975628,CASE008586
SRCH018928,Bank,530091846372,CASE003871
SRCH018929,Bank,807749857795,CASE000234
SRCH018930,Citizen,CID000405,CASE006963
SRCH018931,Bank,489840892254,CASE006806
SRCH018932,Bank,773597941916,CASE007999
SRCH018933,Phone,9260483593,CASE001482
SRCH018934,Vehicle,KA28AB1691,CASE006755
SRCH018935,Phone,9250542441,CASE008021
SRCH018936,Case,CASE000804,CASE000804
SRCH018937,Citizen,CID005336,CASE003179
SRCH018938,Case,FIR2026007848,CASE007848
SRCH018939,Bank,417562588645,CASE008653
SRCH018940,Case,CASE007991,CASE007991
SRCH018941,Bank,156356576849,CASE005623
SRCH018942,Bank,603110825599,CASE007226
SRCH018943,Case,CASE006936,CASE006936
SRCH018944,Citizen,CID007207,CASE002966
SRCH018945,Case,CASE002899,CASE002899
SRCH018946,Case,FIR2026007620,CASE007620
SRCH018947,Case,CASE000642,CASE000642
SRCH018948,Vehicle,KA37AB3768,CASE006031
SRCH018949,Bank,884653407222,CASE009909
SRCH018950,Case,FIR2026002768,CASE002768
SRCH018951,Case,FIR2026006452,CASE006452
SRCH018952,Phone,9450682407,CASE005239
SRCH018953,Phone,9357711583,CASE003299
SRCH018954,Phone,9044539163,CASE006744
SRCH018955,Phone,9046585834,CASE004912
SRCH018956,Case,FIR2026005589,CASE005589
SRCH018957,Case,CASE005344,CASE005344
SRCH018958,Bank,229081522256,CASE003063
SRCH018959,Case,CASE000139,CASE000139
SRCH018960,Bank,760868321215,CASE003169
SRCH018961,Case,CASE002692,CASE002692
SRCH018962,Case,CASE002532,CASE002532
SRCH018963,Vehicle,KA40AB4761,CASE000023
SRCH018964,Phone,9368442282,CASE006992
SRCH018965,Case,CASE008170,CASE008170
SRCH018966,Bank,467011794513,CASE008388
SRCH018967,Case,FIR2026003425,CASE003425
SRCH018968,Case,CASE008946,CASE008946
SRCH018969,Phone,9821994885,CASE002038
SRCH018970,Case,FIR2026004005,CASE004005
SRCH018971,Case,FIR2026003274,CASE003274
SRCH018972,Case,CASE004106,CASE004106
SRCH018973,Vehicle,KA14AB9452,CASE003921
SRCH018974,Case,CASE009961,CASE009961
SRCH018975,Bank,832800752695,CASE007007
SRCH018976,Case,FIR2026001442,CASE001442
SRCH018977,Citizen,CID003218,CASE000724
SRCH018978,Citizen,CID007876,CASE004611
SRCH018979,Phone,9278298963,CASE003446
SRCH018980,Case,FIR2026007500,CASE007500
SRCH018981,Case,FIR2026000977,CASE000977
SRCH018982,Case,FIR2026001436,CASE001436
SRCH018983,Case,FIR2026006054,CASE006054
SRCH018984,Vehicle,KA20AB3297,CASE003580
SRCH018985,Phone,9710496447,CASE003852
SRCH018986,Phone,9836245033,CASE003778
SRCH018987,Case,FIR2026004109,CASE004109
SRCH018988,Vehicle,KA50AB8989,CASE002341
SRCH018989,Case,CASE000998,CASE000998
SRCH018990,Bank,356589484088,CASE005553
SRCH018991,Case,FIR2026002370,CASE002370
SRCH018992,Case,FIR2026005134,CASE005134
SRCH018993,Case,FIR2026006416,CASE006416
SRCH018994,Phone,9191523826,CASE009784
SRCH018995,Phone,9376396536,CASE009872
SRCH018996,Citizen,CID002205,CASE002610
SRCH018997,Citizen,CID005978,CASE000541
SRCH018998,Phone,9638541342,CASE008367
SRCH018999,Case,FIR2026000795,CASE000795
SRCH019000,Case,CASE003889,CASE003889
SRCH019001,Phone,9233036281,CASE007784
SRCH019002,Citizen,CID000973,CASE004211
SRCH019003,Case,CASE008522,CASE008522
SRCH019004,Officer,OFF00473,CASE000432
SRCH019005,Case,CASE000020,CASE000020
SRCH019006,Bank,273618394740,CASE004131
SRCH019007,Phone,9738230179,CASE005186
SRCH019008,Bank,161668678335,CASE009626
SRCH019009,Phone,9450619353,CASE009269
SRCH019010,Case,CASE002491,CASE002491
SRCH019011,Case,FIR2026002911,CASE002911
SRCH019012,Case,CASE001926,CASE001926
SRCH019013,Vehicle,KA18AB7202,CASE004022
SRCH019014,Case,FIR2026001837,CASE001837
SRCH019015,Case,FIR2026007741,CASE007741
SRCH019016,Case,FIR2026002499,CASE002499
SRCH019017,Case,CASE006092,CASE006092
SRCH019018,Vehicle,KA98AB2726,CASE008156
SRCH019019,Case,CASE006405,CASE006405
SRCH019020,Case,CASE008896,CASE008896
SRCH019021,Phone,9447089936,CASE001293
SRCH019022,Citizen,CID008702,CASE007715
SRCH019023,Case,FIR2026004858,CASE004858
SRCH019024,Case,FIR2026006923,CASE006923
SRCH019025,Phone,9994772373,CASE008985
SRCH019026,Case,FIR2026006399,CASE006399
SRCH019027,Citizen,CID004737,CASE007330
SRCH019028,Case,FIR2026005999,CASE005999
SRCH019029,Case,CASE003770,CASE003770
SRCH019030,Bank,815154492249,CASE001936
SRCH019031,Citizen,CID007553,CASE008871
SRCH019032,Case,CASE007046,CASE007046
SRCH019033,Phone,9615951735,CASE008983
SRCH019034,Case,FIR2026004468,CASE004468
SRCH019035,Citizen,CID005565,CASE001359
SRCH019036,Phone,9222148454,CASE007292
SRCH019037,Citizen,CID004707,CASE007332
SRCH019038,Phone,9303255655,CASE000461
SRCH019039,Phone,9663542190,CASE008468
SRCH019040,Phone,9096100423,CASE009783
SRCH019041,Citizen,CID003971,CASE002703
SRCH019042,Citizen,CID008440,CASE005522
SRCH019043,Citizen,CID008616,CASE000698
SRCH019044,Citizen,CID006872,CASE005364
SRCH019045,Case,CASE006311,CASE006311
SRCH019046,Phone,9098573301,CASE006252
SRCH019047,Bank,707901532674,CASE008508
SRCH019048,Phone,9849598690,CASE003366
SRCH019049,Citizen,CID008918,CASE001555
SRCH019050,Case,CASE006324,CASE006324
SRCH019051,Case,FIR2026005989,CASE005989
SRCH019052,Phone,9781968239,CASE005388
SRCH019053,Bank,323398029038,CASE000866
SRCH019054,Citizen,CID006028,CASE006640
SRCH019055,Case,FIR2026007223,CASE007223
SRCH019056,Vehicle,KA71AB8299,CASE008936
SRCH019057,Case,CASE007538,CASE007538
SRCH019058,Vehicle,KA96AB8375,CASE002221
SRCH019059,Case,FIR2026004783,CASE004783
SRCH019060,Bank,934012939724,CASE006164
SRCH019061,Case,CASE005162,CASE005162
SRCH019062,Citizen,CID002953,CASE006888
SRCH019063,Case,FIR2026002897,CASE002897
SRCH019064,Citizen,CID001009,CASE000607
SRCH019065,Case,CASE007374,CASE007374
SRCH019066,Case,CASE002790,CASE002790
SRCH019067,Vehicle,KA46AB4724,CASE003271
SRCH019068,Vehicle,KA16AB5053,CASE000082
SRCH019069,Citizen,CID003192,CASE000998
SRCH019070,Citizen,CID000492,CASE006682
SRCH019071,Phone,9275568977,CASE001748
SRCH019072,Bank,808323603611,CASE001018
SRCH019073,Case,FIR2026008600,CASE008600
SRCH019074,Case,CASE000946,CASE000946
SRCH019075,Case,FIR2026009671,CASE009671
SRCH019076,Bank,835539219103,CASE003032
SRCH019077,Bank,668227766623,CASE001019
SRCH019078,Case,CASE000075,CASE000075
SRCH019079,Phone,9831037568,CASE003732
SRCH019080,Phone,9127719427,CASE009241
SRCH019081,Case,FIR2026001661,CASE001661
SRCH019082,Citizen,CID004851,CASE004151
SRCH019083,Phone,9936234291,CASE002438
SRCH019084,Phone,9976902347,CASE008901
SRCH019085,Case,FIR2026009393,CASE009393
SRCH019086,Phone,9024042742,CASE009247
SRCH019087,Case,FIR2026005969,CASE005969
SRCH019088,Case,CASE005393,CASE005393
SRCH019089,Citizen,CID001541,CASE000190
SRCH019090,Bank,189165871021,CASE004535
SRCH019091,Case,CASE008462,CASE008462
SRCH019092,Case,FIR2026006495,CASE006495
SRCH019093,Bank,208416181315,CASE004686
SRCH019094,Citizen,CID004918,CASE009508
SRCH019095,Citizen,CID002168,CASE006094
SRCH019096,Phone,9520665375,CASE002389
SRCH019097,Vehicle,KA63AB9979,CASE006890
SRCH019098,Bank,116179665495,CASE004990
SRCH019099,Case,FIR2026005154,CASE005154
SRCH019100,Bank,737006847851,CASE001314
SRCH019101,Case,CASE003708,CASE003708
SRCH019102,Citizen,CID007943,CASE001388
SRCH019103,Case,CASE004812,CASE004812
SRCH019104,Case,CASE000648,CASE000648
SRCH019105,Case,FIR2026004948,CASE004948
SRCH019106,Case,CASE002982,CASE002982
SRCH019107,Case,FIR2026000623,CASE000623
SRCH019108,Case,FIR2026007783,CASE007783
SRCH019109,Citizen,CID003416,CASE009322
SRCH019110,Citizen,CID003861,CASE007033
SRCH019111,Case,CASE006772,CASE006772
SRCH019112,Case,CASE002589,CASE002589
SRCH019113,Case,FIR2026003209,CASE003209
SRCH019114,Citizen,CID004088,CASE005581
SRCH019115,Bank,665040403813,CASE008951
SRCH019116,Case,FIR2026004799,CASE004799
SRCH019117,Case,FIR2026000561,CASE000561
SRCH019118,Phone,9939657548,CASE003965
SRCH019119,Case,CASE008557,CASE008557
SRCH019120,Case,FIR2026001240,CASE001240
SRCH019121,Bank,133904029440,CASE004083
SRCH019122,Bank,185829768725,CASE005026
SRCH019123,Vehicle,KA20AB4795,CASE003281
SRCH019124,Bank,268971489265,CASE007770
SRCH019125,Case,CASE009719,CASE009719
SRCH019126,Citizen,CID000160,CASE009474
SRCH019127,Bank,286079114827,CASE002970
SRCH019128,Case,CASE009201,CASE009201
SRCH019129,Bank,752606278020,CASE007750
SRCH019130,Bank,487778773410,CASE007866
SRCH019131,Citizen,CID001188,CASE006569
SRCH019132,Vehicle,KA43AB4218,CASE000220
SRCH019133,Case,FIR2026009515,CASE009515
SRCH019134,Phone,9914495694,CASE005830
SRCH019135,Phone,9153138879,CASE004373
SRCH019136,Phone,9309992633,CASE000088
SRCH019137,Phone,9556589543,CASE003001
SRCH019138,Vehicle,KA15AB6400,CASE006988
SRCH019139,Phone,9696292412,CASE003490
SRCH019140,Phone,9949762368,CASE007334
SRCH019141,Case,CASE005195,CASE005195
SRCH019142,Case,FIR2026006657,CASE006657
SRCH019143,Vehicle,KA31AB4763,CASE008275
SRCH019144,Case,FIR2026003970,CASE003970
SRCH019145,Case,CASE006464,CASE006464
SRCH019146,Case,FIR2026009974,CASE009974
SRCH019147,Citizen,CID003580,CASE004105
SRCH019148,Phone,9698942141,CASE004096
SRCH019149,Bank,693823552335,CASE001437
SRCH019150,Citizen,CID003486,CASE000107
SRCH019151,Case,CASE008460,CASE008460
SRCH019152,Citizen,CID004583,CASE009465
SRCH019153,Citizen,CID001989,CASE008159
SRCH019154,Case,FIR2026003614,CASE003614
SRCH019155,Citizen,CID006224,CASE005272
SRCH019156,Phone,9624050064,CASE004629
SRCH019157,Phone,9698294338,CASE001010
SRCH019158,Case,CASE007492,CASE007492
SRCH019159,Case,FIR2026000343,CASE000343
SRCH019160,Citizen,CID003026,CASE002501
SRCH019161,Case,CASE008845,CASE008845
SRCH019162,Vehicle,KA48AB8229,CASE008744
SRCH019163,Case,FIR2026006921,CASE006921
SRCH019164,Citizen,CID004464,CASE002173
SRCH019165,Case,FIR2026005774,CASE005774
SRCH019166,Bank,297247923619,CASE002150
SRCH019167,Phone,9771242229,CASE003701
SRCH019168,Bank,244592066496,CASE000529
SRCH019169,Case,CASE006918,CASE006918
SRCH019170,Case,CASE009512,CASE009512
SRCH019171,Case,FIR2026001766,CASE001766
SRCH019172,Case,CASE009256,CASE009256
SRCH019173,Phone,9224173688,CASE004332
SRCH019174,Bank,199997959606,CASE003901
SRCH019175,Vehicle,KA10AB3698,CASE001166
SRCH019176,Case,CASE003077,CASE003077
SRCH019177,Case,FIR2026004504,CASE004504
SRCH019178,Citizen,CID002888,CASE000365
SRCH019179,Citizen,CID000501,CASE009144
SRCH019180,Bank,610379930711,CASE004722
SRCH019181,Phone,9724058491,CASE008694
SRCH019182,Case,FIR2026006892,CASE006892
SRCH019183,Case,FIR2026005253,CASE005253
SRCH019184,Vehicle,KA14AB8938,CASE005652
SRCH019185,Officer,OFF00223,CASE005250
SRCH019186,Case,FIR2026005205,CASE005205
SRCH019187,Citizen,CID003285,CASE005347
SRCH019188,Bank,403757454838,CASE007068
SRCH019189,Bank,806126607920,CASE003323
SRCH019190,Phone,9403286041,CASE000261
SRCH019191,Officer,OFF00465,CASE004898
SRCH019192,Case,FIR2026006682,CASE006682
SRCH019193,Case,FIR2026005100,CASE005100
SRCH019194,Phone,9456377343,CASE007727
SRCH019195,Phone,9801590797,CASE005733
SRCH019196,Case,CASE002872,CASE002872
SRCH019197,Case,CASE003188,CASE003188
SRCH019198,Phone,9912594548,CASE004515
SRCH019199,Case,FIR2026005496,CASE005496
SRCH019200,Vehicle,KA99AB8272,CASE006864
SRCH019201,Phone,9447559171,CASE008806
SRCH019202,Phone,9246798347,CASE008749
SRCH019203,Case,FIR2026005381,CASE005381
SRCH019204,Case,CASE003270,CASE003270
SRCH019205,Case,CASE005051,CASE005051
SRCH019206,Phone,9841061383,CASE002290
SRCH019207,Case,CASE006816,CASE006816
SRCH019208,Vehicle,KA05AB1948,CASE004230
SRCH019209,Phone,9944559571,CASE001772
SRCH019210,Vehicle,KA63AB8552,CASE007164
SRCH019211,Case,FIR2026009233,CASE009233
SRCH019212,Case,FIR2026005842,CASE005842
SRCH019213,Citizen,CID003546,CASE009344
SRCH019214,Phone,9646165139,CASE009144
SRCH019215,Case,FIR2026002905,CASE002905
SRCH019216,Citizen,CID001975,CASE004786
SRCH019217,Phone,9877479391,CASE007954
SRCH019218,Citizen,CID006143,CASE008755
SRCH019219,Phone,9191271025,CASE007584
SRCH019220,Citizen,CID006683,CASE001870
SRCH019221,Phone,9402719139,CASE003722
SRCH019222,Case,CASE006133,CASE006133
SRCH019223,Citizen,CID002818,CASE002899
