phone_id,citizen_id,phone_number,provider
PH006858,CID005477,9954435148,Vi
PH006859,CID005478,9889322906,Airtel
PH006860,CID005479,9447601052,Jio
PH006861,CID005480,9513535089,Jio
PH006862,CID005480,9530138324,Airtel
PH006863,CID005481,9158116471,BSNL
PH006864,CID005482,9571336599,Vi
PH006865,CID005483,9047425053,Jio
PH006866,CID005484,9386080168,Airtel
PH006867,CID005485,9264516528,Airtel
PH006868,CID005486,9220842477,Jio
PH006869,CID005487,9181363843,BSNL
PH006870,CID005487,9775685286,Jio
PH006871,CID005488,9349350176,BSNL
PH006872,CID005489,9290861827,Airtel
PH006873,CID005489,9815120723,Vi
PH006874,CID005490,9867575715,Jio
PH006875,CID005490,9141294081,Airtel
PH006876,CID005491,9674908690,Airtel
PH006877,CID005492,9307273558,BSNL
PH006878,CID005493,9002879745,BSNL
PH006879,CID005494,9577674624,Jio
PH006880,CID005495,9707030729,BSNL
PH006881,CID005496,9463239949,Airtel
PH006882,CID005497,9946271610,Airtel
PH006883,CID005498,9113159384,Jio
PH006884,CID005499,9320992983,Airtel
PH006885,CID005500,9919786696,Vi
PH006886,CID005501,9144643735,BSNL
PH006887,CID005502,9628435999,Vi
PH006888,CID005503,9999026600,Vi
PH006889,CID005503,9272480876,BSNL
PH006890,CID005504,9007031843,Jio
PH006891,CID005505,9286014405,Airtel
PH006892,CID005506,9443828357,BSNL
PH006893,CID005506,9003863712,Jio
PH006894,CID005507,9948974287,Vi
PH006895,CID005508,9921163337,Vi
PH006896,CID005509,9851861354,Airtel
PH006897,CID005510,9580559556,Vi
PH006898,CID005511,9935251794,Jio
PH006899,CID005512,9237130415,BSNL
PH006900,CID005513,9878139679,Airtel
PH006901,CID005514,9862056080,Vi
PH006902,CID005514,9625723109,Jio
PH006903,CID005515,9317728006,Jio
PH006904,CID005516,9524614298,BSNL
PH006905,CID005516,9695998647,Vi
PH006906,CID005517,9519068411,Airtel
PH006907,CID005518,9980303309,Airtel
PH006908,CID005519,9911567444,Jio
PH006909,CID005520,9013423927,Jio
PH006910,CID005520,9861683687,Airtel
PH006911,CID005521,9674736116,BSNL
PH006912,CID005521,9369917664,Airtel
PH006913,CID005522,9552592362,Airtel
PH006914,CID005523,9998693313,BSNL
PH006915,CID005524,9787069674,BSNL
PH006916,CID005525,9674703984,Jio
PH006917,CID005525,9796845395,Vi
PH006918,CID005526,9618315318,Airtel
PH006919,CID005526,9625999489,BSNL
PH006920,CID005527,9630764446,Airtel
PH006921,CID005528,9386080135,Jio
PH006922,CID005529,9993250789,Airtel
PH006923,CID005530,9465175772,Jio
PH006924,CID005531,9363920501,Airtel
PH006925,CID005532,9563832335,BSNL
PH006926,CID005533,9813989427,Airtel
PH006927,CID005533,9614242148,BSNL
PH006928,CID005534,9735732084,Airtel
PH006929,CID005534,9851412874,BSNL
PH006930,CID005535,9292295245,Vi
PH006931,CID005536,9683287401,Airtel
PH006932,CID005537,9884291776,Jio
PH006933,CID005538,9537134302,Jio
PH006934,CID005539,9336431687,Jio
PH006935,CID005539,9048302451,BSNL
PH006936,CID005540,9662856870,Airtel
PH006937,CID005541,9039551289,BSNL
PH006938,CID005542,9912477515,BSNL
PH006939,CID005543,9878714938,Airtel
PH006940,CID005543,9491948074,BSNL
PH006941,CID005544,9897230482,Vi
PH006942,CID005545,9024484025,Vi
PH006943,CID005546,9711152825,Airtel
PH006944,CID005547,9559204511,BSNL
PH006945,CID005548,9010189052,Jio
PH006946,CID005549,9345157977,Vi
PH006947,CID005549,9748984543,Vi
PH006948,CID005550,9065847697,Airtel
PH006949,CID005551,9456398836,Vi
PH006950,CID005552,9177813753,BSNL
PH006951,CID005553,9438492290,Jio
PH006952,CID005554,9110429569,BSNL
PH006953,CID005555,9497774309,BSNL
PH006954,CID005556,9724287702,Jio
PH006955,CID005556,9920620822,Vi
PH006956,CID005557,9212745253,Jio
PH006957,CID005558,9443636982,BSNL
PH006958,CID005559,9557168109,Airtel
PH006959,CID005560,9984843531,Jio
PH006960,CID005561,9672724048,Jio
PH006961,CID005562,9575974695,Vi
PH006962,CID005563,9446294098,Jio
PH006963,CID005564,9007119997,BSNL
PH006964,CID005564,9758371389,BSNL
PH006965,CID005565,9735961660,BSNL
PH006966,CID005566,9231352252,Airtel
PH006967,CID005566,9042551448,Airtel
PH006968,CID005567,9342377364,Airtel
PH006969,CID005568,9953711150,Jio
PH006970,CID005569,9601595164,BSNL
PH006971,CID005570,9414257179,Airtel
PH006972,CID005570,9530928315,BSNL
PH006973,CID005571,9293668837,Vi
PH006974,CID005571,9549493375,BSNL
PH006975,CID005572,9345362151,Airtel
PH006976,CID005573,9410613884,BSNL
PH006977,CID005574,9823265782,Vi
PH006978,CID005575,9293289801,Vi
PH006979,CID005576,9109546259,Jio
PH006980,CID005576,9855325868,Vi
PH006981,CID005577,9378062192,BSNL
PH006982,CID005578,9232948828,Vi
PH006983,CID005579,9604435115,Jio
PH006984,CID005579,9587425889,Vi
PH006985,CID005580,9442240113,BSNL
PH006986,CID005581,9051544903,Vi
PH006987,CID005582,9720127263,Airtel
PH006988,CID005582,9242624641,Airtel
PH006989,CID005583,9392612581,Airtel
PH006990,CID005583,9194685373,Airtel
PH006991,CID005584,9601369028,Airtel
PH006992,CID005584,9387434834,Jio
PH006993,CID005585,9456419783,BSNL
PH006994,CID005585,9753249937,BSNL
PH006995,CID005586,9065773330,BSNL
PH006996,CID005587,9168391488,Vi
PH006997,CID005588,9529332008,BSNL
PH006998,CID005589,9844293988,Jio
PH006999,CID005590,9477386344,Jio
PH007000,CID005591,9747757926,Airtel
PH007001,CID005592,9430011650,Airtel
PH007002,CID005593,9543673703,BSNL
PH007003,CID005594,9960366087,Airtel
PH007004,CID005595,9288716496,BSNL
PH007005,CID005596,9436937751,BSNL
PH007006,CID005597,9996476404,Vi
PH007007,CID005598,9365527634,Vi
PH007008,CID005599,9938722045,Airtel
PH007009,CID005600,9111872676,Vi
PH007010,CID005601,9793485975,Jio
PH007011,CID005602,9975427397,Jio
PH007012,CID005603,9282573542,BSNL
PH007013,CID005604,9212980400,Jio
PH007014,CID005605,9475852206,Airtel
PH007015,CID005606,9089700011,Vi
PH007016,CID005607,9115021932,Jio
PH007017,CID005608,9330258772,Airtel
PH007018,CID005609,9261921536,Airtel
PH007019,CID005610,9330794618,Jio
PH007020,CID005610,9284108014,Vi
PH007021,CID005611,9771540758,Airtel
PH007022,CID005611,9071720031,Jio
PH007023,CID005612,9444287605,Vi
PH007024,CID005612,9223530269,Airtel
PH007025,CID005613,9158761921,Airtel
PH007026,CID005613,9684819017,Jio
PH007027,CID005614,9369403388,Vi
PH007028,CID005614,9647769043,Vi
PH007029,CID005615,9111522267,Vi
PH007030,CID005616,9471133267,Airtel
PH007031,CID005617,9768573883,Jio
PH007032,CID005618,9179798484,Jio
PH007033,CID005619,9072479710,Jio
PH007034,CID005620,9117885206,Airtel
PH007035,CID005621,9828306694,Vi
PH007036,CID005621,9096149229,Jio
PH007037,CID005622,9249441112,BSNL
PH007038,CID005623,9830131678,BSNL
PH007039,CID005623,9347896529,Jio
PH007040,CID005624,9337133554,Vi
PH007041,CID005625,9385842619,Jio
PH007042,CID005626,9072027012,Jio
PH007043,CID005626,9677692388,Airtel
PH007044,CID005627,9841110676,BSNL
PH007045,CID005628,9110355188,Airtel
PH007046,CID005628,9874880039,Jio
PH007047,CID005629,9459806933,Jio
PH007048,CID005630,9875717069,Jio
PH007049,CID005631,9222148454,BSNL
PH007050,CID005631,9003727997,Airtel
PH007051,CID005632,9297400096,Vi
PH007052,CID005633,9049783249,Jio
PH007053,CID005634,9763001955,Airtel
PH007054,CID005635,9864548218,Jio
PH007055,CID005635,9857164230,Vi
PH007056,CID005636,9161941035,Airtel
PH007057,CID005637,9007337759,Jio
PH007058,CID005637,9837547935,Jio
PH007059,CID005638,9898887391,BSNL
PH007060,CID005639,9376359142,BSNL
PH007061,CID005639,9195801651,Jio
PH007062,CID005640,9764243368,BSNL
PH007063,CID005641,9894807292,Airtel
PH007064,CID005642,9247833497,Jio
PH007065,CID005642,9069272738,BSNL
PH007066,CID005643,9896138480,Jio
PH007067,CID005644,9213782375,Airtel
PH007068,CID005645,9722255800,BSNL
PH007069,CID005645,9355945670,Jio
PH007070,CID005646,9818136105,Jio
PH007071,CID005647,9306432837,BSNL
PH007072,CID005648,9986370519,Vi
PH007073,CID005649,9835106455,Vi
PH007074,CID005650,9371548078,Airtel
PH007075,CID005651,9186478687,Airtel
PH007076,CID005652,9762888091,Jio
PH007077,CID005653,9532771789,Airtel
PH007078,CID005654,9782258926,Vi
PH007079,CID005654,9232075060,Airtel
PH007080,CID005655,9730514852,Vi
PH007081,CID005655,9759866756,BSNL
PH007082,CID005656,9836251583,BSNL
PH007083,CID005656,9124239226,Vi
PH007084,CID005657,9853481422,Airtel
PH007085,CID005658,9734323732,BSNL
PH007086,CID005658,9755456533,Jio
PH007087,CID005659,9464910298,Airtel
PH007088,CID005660,9527551532,Jio
PH007089,CID005661,9582744473,Airtel
PH007090,CID005662,9445677917,BSNL
PH007091,CID005663,9309055183,BSNL
PH007092,CID005664,9100112571,Airtel
PH007093,CID005665,9740423907,Airtel
PH007094,CID005665,9258636182,Jio
PH007095,CID005666,9973927773,BSNL
PH007096,CID005666,9809067185,Airtel
PH007097,CID005667,9916910224,Airtel
PH007098,CID005667,9082778185,Vi
PH007099,CID005668,9412477952,Jio
PH007100,CID005669,9752117849,BSNL
PH007101,CID005670,9371201135,BSNL
PH007102,CID005670,9440235970,Jio
PH007103,CID005671,9380244744,Airtel
PH007104,CID005672,9588018302,Airtel
PH007105,CID005673,9319393969,Airtel
PH007106,CID005674,9549968062,Jio
PH007107,CID005674,9214273914,Vi
PH007108,CID005675,9589984194,BSNL
PH007109,CID005676,9738702783,Jio
PH007110,CID005676,9915989246,Airtel
PH007111,CID005677,9830602241,Airtel
PH007112,CID005678,9483670555,Vi
PH007113,CID005679,9432120144,Vi
PH007114,CID005679,9686058781,Jio
PH007115,CID005680,9955379249,BSNL
PH007116,CID005681,9409259220,BSNL
PH007117,CID005682,9399803295,Vi
PH007118,CID005682,9924305663,Jio
PH007119,CID005683,9962878823,Airtel
PH007120,CID005683,9059694477,Jio
PH007121,CID005684,9312250233,BSNL
PH007122,CID005685,9282857108,Jio
PH007123,CID005686,9501938788,Airtel
PH007124,CID005686,9033593238,BSNL
PH007125,CID005687,9927508374,Jio
PH007126,CID005688,9874827235,Airtel
PH007127,CID005689,9584391066,Airtel
PH007128,CID005690,9312922349,Airtel
PH007129,CID005691,9671530733,BSNL
PH007130,CID005691,9292502123,Vi
PH007131,CID005692,9002336147,Airtel
PH007132,CID005693,9346708458,Jio
PH007133,CID005694,9662298489,Airtel
PH007134,CID005695,9397468251,Jio
PH007135,CID005696,9338638549,Vi
PH007136,CID005697,9868830113,Airtel
PH007137,CID005698,9766547688,Jio
PH007138,CID005699,9519150304,Airtel
PH007139,CID005700,9104864223,Jio
PH007140,CID005701,9408965312,Airtel
PH007141,CID005701,9839322070,Vi
PH007142,CID005702,9349705995,Vi
PH007143,CID005702,9380551621,BSNL
PH007144,CID005703,9758832957,Jio
PH007145,CID005703,9654325847,Airtel
PH007146,CID005704,9776539107,Vi
PH007147,CID005705,9731105390,Airtel
PH007148,CID005706,9311063168,BSNL
PH007149,CID005707,9729354383,Airtel
PH007150,CID005708,9593533916,Vi
PH007151,CID005709,9590994910,BSNL
PH007152,CID005710,9715401298,Vi
PH007153,CID005711,9824501880,Jio
PH007154,CID005712,9796291846,Airtel
PH007155,CID005713,9785495633,Vi
PH007156,CID005714,9273273668,Airtel
PH007157,CID005714,9688168097,Vi
PH007158,CID005715,9816972770,Vi
PH007159,CID005716,9738316166,Airtel
PH007160,CID005717,9312152528,Airtel
PH007161,CID005717,9391075640,Vi
PH007162,CID005718,9901244343,Airtel
PH007163,CID005719,9118136415,Jio
PH007164,CID005720,9544983287,Jio
PH007165,CID005721,9229776786,Jio
PH007166,CID005722,9988140353,Vi
PH007167,CID005723,9993110540,Vi
PH007168,CID005724,9282151400,Vi
PH007169,CID005725,9569892508,Vi
PH007170,CID005726,9201964718,Jio
PH007171,CID005727,9973483800,BSNL
PH007172,CID005727,9014332535,Vi
PH007173,CID005728,9942939102,Jio
PH007174,CID005729,9572576754,Vi
PH007175,CID005730,9195171886,Jio
PH007176,CID005731,9523243892,Airtel
PH007177,CID005732,9055420125,Vi
PH007178,CID005733,9433149728,Airtel
PH007179,CID005734,9088191820,Jio
PH007180,CID005735,9502816389,Vi
PH007181,CID005736,9618733199,Vi
PH007182,CID005736,9936237532,Airtel
PH007183,CID005737,9068662309,Airtel
PH007184,CID005738,9456193222,Jio
PH007185,CID005739,9148529866,Airtel
PH007186,CID005740,9469824262,BSNL
PH007187,CID005740,9976966670,BSNL
PH007188,CID005741,9199808040,Vi
PH007189,CID005742,9339887011,Jio
PH007190,CID005743,9138547681,BSNL
PH007191,CID005744,9415825664,Airtel
PH007192,CID005745,9154828123,Vi
PH007193,CID005746,9129210244,Vi
PH007194,CID005747,9160076180,Jio
PH007195,CID005748,9050763901,Airtel
PH007196,CID005749,9200400081,BSNL
PH007197,CID005750,9821387447,BSNL
PH007198,CID005750,9153285929,Airtel
PH007199,CID005751,9188681061,BSNL
PH007200,CID005752,9581186184,Airtel
PH007201,CID005753,9891172877,Jio
PH007202,CID005754,9884588587,Airtel
PH007203,CID005754,9053103923,BSNL
PH007204,CID005755,9630330595,Airtel
PH007205,CID005756,9978255450,Jio
PH007206,CID005757,9622010550,Vi
PH007207,CID005758,9652115750,Vi
PH007208,CID005759,9075222324,BSNL
PH007209,CID005759,9658114569,BSNL
PH007210,CID005760,9310188143,Vi
PH007211,CID005761,9911850158,Vi
PH007212,CID005762,9253145316,BSNL
PH007213,CID005763,9098648011,BSNL
PH007214,CID005764,9255877737,Vi
PH007215,CID005765,9378301316,Vi
PH007216,CID005766,9608916770,Jio
PH007217,CID005767,9594563486,Vi
PH007218,CID005768,9304483322,Airtel
PH007219,CID005769,9475990689,Airtel
PH007220,CID005770,9249432530,Airtel
PH007221,CID005770,9495208513,Vi
PH007222,CID005771,9523136632,Vi
PH007223,CID005772,9515844732,BSNL
PH007224,CID005772,9799311091,BSNL
PH007225,CID005773,9862432038,Jio
PH007226,CID005773,9850049859,Airtel
PH007227,CID005774,9657029856,Airtel
PH007228,CID005775,9717947106,Jio
PH007229,CID005776,9692283951,BSNL
PH007230,CID005777,9437225961,BSNL
PH007231,CID005778,9259347996,Airtel
PH007232,CID005779,9985487682,Jio
PH007233,CID005780,9696514633,Vi
PH007234,CID005781,9772843581,Vi
PH007235,CID005782,9998341526,Airtel
PH007236,CID005782,9255219602,BSNL
PH007237,CID005783,9528609979,BSNL
PH007238,CID005783,9265765430,Airtel
PH007239,CID005784,9258963245,Airtel
PH007240,CID005784,9520926816,Airtel
PH007241,CID005785,9348744478,BSNL
PH007242,CID005786,9564798543,Airtel
PH007243,CID005787,9450808456,BSNL
PH007244,CID005788,9242124742,Jio
PH007245,CID005789,9344976165,Jio
PH007246,CID005790,9788162639,Airtel
PH007247,CID005791,9671142527,Vi
PH007248,CID005792,9546377258,Airtel
PH007249,CID005793,9550129292,BSNL
PH007250,CID005794,9265789459,BSNL
PH007251,CID005795,9005638075,Vi
PH007252,CID005796,9903328377,Jio
PH007253,CID005797,9109252537,Vi
PH007254,CID005798,9617578138,BSNL
PH007255,CID005799,9056885690,Airtel
PH007256,CID005799,9283291271,Vi
PH007257,CID005800,9051420742,BSNL
PH007258,CID005800,9687578003,Airtel
PH007259,CID005801,9570650627,Vi
PH007260,CID005802,9559811839,Airtel
PH007261,CID005803,9107556513,Jio
PH007262,CID005804,9574825712,Vi
PH007263,CID005805,9924556365,Jio
PH007264,CID005805,9421506204,Jio
PH007265,CID005806,9092827358,Airtel
PH007266,CID005807,9268631763,Airtel
PH007267,CID005808,9938523771,Jio
PH007268,CID005808,9599160568,BSNL
PH007269,CID005809,9516637864,Vi
PH007270,CID005809,9637008888,BSNL
PH007271,CID005810,9818868756,BSNL
PH007272,CID005810,9149639172,Vi
PH007273,CID005811,9906209547,BSNL
PH007274,CID005812,9687813082,Vi
PH007275,CID005813,9298473710,BSNL
PH007276,CID005813,9735653689,Vi
PH007277,CID005814,9851706876,BSNL
PH007278,CID005815,9045914803,BSNL
PH007279,CID005816,9900610547,Jio
PH007280,CID005816,9136748662,Jio
PH007281,CID005817,9181425027,Vi
PH007282,CID005818,9647032352,Vi
PH007283,CID005819,9290626705,Vi
PH007284,CID005820,9905913240,BSNL
PH007285,CID005821,9972879386,Jio
PH007286,CID005822,9298409020,BSNL
PH007287,CID005822,9327568026,Vi
PH007288,CID005823,9039572938,BSNL
PH007289,CID005824,9499122638,Airtel
PH007290,CID005825,9977202857,Airtel
PH007291,CID005826,9827785671,BSNL
PH007292,CID005826,9177126771,Airtel
PH007293,CID005827,9187422363,Airtel
PH007294,CID005828,9393047216,Airtel
PH007295,CID005829,9999617301,Vi
PH007296,CID005829,9594942423,Jio
PH007297,CID005830,9831297280,Vi
PH007298,CID005830,9886633481,Airtel
PH007299,CID005831,9061465324,Airtel
PH007300,CID005831,9809800363,Jio
PH007301,CID005832,9581989243,Jio
PH007302,CID005833,9829565117,Jio
PH007303,CID005834,9612857896,Jio
PH007304,CID005834,9736795131,Airtel
PH007305,CID005835,9814712142,Airtel
PH007306,CID005836,9447891681,Airtel
PH007307,CID005836,9951011155,Vi
PH007308,CID005837,9406493605,Vi
PH007309,CID005837,9086901729,Airtel
PH007310,CID005838,9948133876,BSNL
PH007311,CID005839,9155337286,BSNL
PH007312,CID005840,9218301304,Airtel
PH007313,CID005841,9782069429,Jio
PH007314,CID005842,9573119199,Vi
PH007315,CID005843,9174680720,BSNL
PH007316,CID005843,9398259550,Jio
PH007317,CID005844,9706197134,BSNL
PH007318,CID005844,9112186297,Airtel
PH007319,CID005845,9599850163,Vi
PH007320,CID005846,9613004487,Jio
PH007321,CID005847,9154876331,BSNL
PH007322,CID005848,9437207445,Vi
PH007323,CID005848,9033049365,Jio
PH007324,CID005849,9238950682,Jio
PH007325,CID005850,9274277304,Vi
PH007326,CID005851,9911313068,Jio
PH007327,CID005852,9947790178,BSNL
PH007328,CID005853,9700966489,Jio
PH007329,CID005854,9375204796,Jio
PH007330,CID005855,9384661061,BSNL
PH007331,CID005856,9458671969,Vi
PH007332,CID005857,9968596085,Vi
PH007333,CID005858,9549716416,Airtel
PH007334,CID005859,9582652931,Jio
PH007335,CID005859,9316866274,Vi
PH007336,CID005860,9119042338,Vi
PH007337,CID005861,9832314789,Jio
PH007338,CID005862,9754085425,Jio
PH007339,CID005863,9092360275,Airtel
PH007340,CID005864,9663164428,Jio
PH007341,CID005865,9071823329,Airtel
PH007342,CID005865,9868936940,BSNL
PH007343,CID005866,9288094393,Vi
PH007344,CID005867,9219594800,Jio
PH007345,CID005868,9953732716,Jio
PH007346,CID005869,9066817889,BSNL
PH007347,CID005870,9153530414,Airtel
PH007348,CID005871,9152224956,Jio
PH007349,CID005872,9237258913,Airtel
PH007350,CID005873,9698551947,Vi
PH007351,CID005874,9829385212,Airtel
PH007352,CID005874,9728746995,Airtel
PH007353,CID005875,9830883860,BSNL
PH007354,CID005875,9243902094,Airtel
PH007355,CID005876,9718042116,Vi
PH007356,CID005877,9029460842,Airtel
PH007357,CID005878,9342803006,BSNL
PH007358,CID005879,9048019764,BSNL
PH007359,CID005880,9034552502,Vi
PH007360,CID005881,9223989347,Jio
PH007361,CID005882,9834452483,Vi
PH007362,CID005883,9281878364,Vi
PH007363,CID005884,9251276908,Airtel
PH007364,CID005885,9150884123,Jio
PH007365,CID005886,9968669967,Vi
PH007366,CID005887,9413292316,Vi
PH007367,CID005888,9951877705,BSNL
PH007368,CID005889,9206886317,BSNL
PH007369,CID005890,9957639386,BSNL
PH007370,CID005891,9502427049,Jio
PH007371,CID005892,9244464274,BSNL
PH007372,CID005893,9048361007,BSNL
PH007373,CID005894,9094692418,BSNL
PH007374,CID005895,9477212510,Airtel
PH007375,CID005895,9788919634,Vi
PH007376,CID005896,9605146682,BSNL
PH007377,CID005897,9512969863,Jio
PH007378,CID005898,9386144495,Airtel
PH007379,CID005899,9940737324,Jio
PH007380,CID005900,9765778411,Airtel
PH007381,CID005900,9755714399,Vi
PH007382,CID005901,9129618417,Airtel
PH007383,CID005901,9115444904,Vi
PH007384,CID005902,9178539978,Airtel
PH007385,CID005903,9195926974,BSNL
PH007386,CID005904,9834557690,Vi
PH007387,CID005905,9635209042,Vi
PH007388,CID005905,9722506343,Airtel
PH007389,CID005906,9578002017,Jio
PH007390,CID005907,9523174692,Vi
PH007391,CID005908,9806730408,Airtel
PH007392,CID005909,9234605175,Vi
PH007393,CID005909,9655870768,Vi
PH007394,CID005910,9788021764,BSNL
PH007395,CID005911,9736361976,Vi
PH007396,CID005912,9496111768,BSNL
PH007397,CID005912,9137559139,BSNL
PH007398,CID005913,9749620274,Vi
PH007399,CID005914,9768543185,Airtel
PH007400,CID005915,9707633321,Airtel
PH007401,CID005916,9474238813,Airtel
PH007402,CID005917,9951495263,Airtel
PH007403,CID005918,9969368417,Airtel
PH007404,CID005919,9390740210,BSNL
PH007405,CID005919,9411679232,BSNL
PH007406,CID005920,9970746083,Jio
PH007407,CID005921,9669132204,Jio
PH007408,CID005922,9514939035,Airtel
PH007409,CID005923,9058746283,Vi
PH007410,CID005924,9094191685,Airtel
PH007411,CID005925,9216914513,Jio
PH007412,CID005925,9961168568,Vi
PH007413,CID005926,9725688458,Airtel
PH007414,CID005927,9369768348,BSNL
PH007415,CID005928,9303328766,BSNL
PH007416,CID005929,9544648527,BSNL
PH007417,CID005930,9399270485,Airtel
PH007418,CID005931,9128348514,Jio
PH007419,CID005932,9008084404,Vi
PH007420,CID005933,9505642995,Vi
PH007421,CID005933,9927439986,Airtel
PH007422,CID005934,9110950284,BSNL
PH007423,CID005935,9204063125,Vi
PH007424,CID005936,9756155428,Jio
PH007425,CID005937,9746584618,Jio
PH007426,CID005938,9498819127,Jio
PH007427,CID005938,9680422562,Airtel
PH007428,CID005939,9881188476,Vi
PH007429,CID005940,9791988756,Vi
PH007430,CID005941,9638325056,BSNL
PH007431,CID005942,9750181967,Jio
PH007432,CID005942,9501708965,Airtel
PH007433,CID005943,9609565899,Vi
PH007434,CID005944,9391744360,Vi
PH007435,CID005945,9304623628,Airtel
