AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
51748,61630,Stephen Richardson,14,M,A7
51749,95651,Wendy Ho,52,M,A2
51750,24033,Cynthia Lucas,66,M,A9
51751,17956,Angela Ramirez,20,M,A9
51752,38611,Shelly Perry,46,M,A5
51753,69824,Diane Riley,75,F,A8
51754,35123,James Stevens,15,M,A5
51755,99691,Melissa Norton,75,M,A3
51756,25079,Justin York,48,M,A2
51757,10367,Heather Zavala,18,M,A7
51758,97347,Shannon Adams,56,F,A4
51759,25109,Heather Garcia,14,M,A8
51760,75728,Tamara Williams,28,M,A1
51761,7493,Jonathan Jensen,19,M,A8
51762,28972,Angela Case,14,M,A4
51763,96872,Ariana Martin,75,M,A3
51764,46646,Emily Carlson,75,M,A5
51765,96832,James King,61,M,A1
51766,96175,Joseph Matthews,32,M,A2
51767,62642,Adam Roach,70,M,A2
51768,10807,Mark Wells,68,F,A5
51769,93172,Alexander Thompson,38,F,A3
51770,26662,Jeffery Strickland,18,M,A1
51771,57403,Amanda Morales,42,M,A2
51772,43048,Stephen Gray,44,M,A9
51773,88103,Tina Turner,42,M,A9
51774,77407,Jessica Vasquez,18,M,A3
51775,33794,Anthony Tran,35,M,A9
51776,49151,Amy Cortez,43,M,A4
51777,5630,Kevin Mason,58,M,A4
51778,74925,Amy Hansen,65,M,A6
51779,80236,Robert Wise,36,M,A9
51780,48939,Derek Petersen,68,M,A4
51781,96490,Amanda Black,24,F,A9
51782,46448,Michael Hernandez,65,M,A5
51783,2660,Erik Nichols,27,M,A6
51784,81749,Sharon Hart,61,M,A6
51785,72118,Gina Raymond,41,M,A9
51786,52279,Dana Williams,39,M,A7
51787,26368,Sandra Callahan,34,M,A9
51788,68186,Kristin Stephens,71,M,A4
51789,40770,Matthew Marks,73,M,A6
51790,18615,Larry Kim,52,M,A7
51791,42002,Albert Lopez,33,M,A9
51792,41763,Christine Owens,31,M,A3
51793,88450,Corey Valdez,26,M,A8
51794,14208,Danielle Harris,33,M,A4
51795,20033,Kenneth Cruz,70,M,A6
51796,4984,Heather Jones,38,F,A7
51797,38195,Jasmine Fernandez,58,M,A7
51798,37349,Edward Hernandez,27,F,A3
51799,66743,David Williams,29,M,A4
51800,64319,Laura Lopez,67,M,A6
51801,21381,Leonard Kennedy,34,M,A8
51802,97824,Beth Medina,49,M,A8
51803,99459,Rebekah White,46,M,A7
51804,61157,Melissa Moreno,75,M,A8
51805,16529,Kathy Wilson,34,M,A3
51806,7875,Caroline Drake,77,M,A9
51807,32798,Victor Barnes,38,M,A2
51808,92007,Guy Ramos,24,M,A2
51809,55019,Kayla Galvan,43,M,A4
51810,78032,Melissa Sharp,31,M,A8
51811,81184,Daniel Little,19,M,A3
51812,35093,Julia Tyler,79,M,A1
51813,13706,Jack Watkins,57,M,A4
51814,65260,Sean Booth,19,F,A8
51815,64416,Carrie Davis,37,F,A9
51816,54266,Christina Bishop,43,M,A7
51817,98861,Bryan Moore,51,T,A4
51818,26509,Kim Morales,68,M,A3
51819,61427,Rick Cervantes,47,M,A3
51820,11517,Carlos Thompson,78,M,A9
51821,13466,Regina Mccormick,52,M,A8
51822,86488,Tara Joseph,55,M,A3
51823,91436,Jonathan Martinez,38,M,A7
51824,14938,Timothy Ramirez,69,M,A5
51825,20861,Kimberly Martin,69,M,A3
51826,44811,Tracy Robinson,38,M,A8
51827,12522,Michael Lopez,21,M,A5
51828,56579,Jeffrey Mcpherson,75,M,A4
51829,92211,Gavin Powers,59,M,A3
51830,81918,Taylor Hull,49,M,A3
51831,38709,April Cantrell,69,M,A2
51832,43441,Kenneth Freeman,54,M,A4
51833,15057,Michelle Rhodes,58,M,A7
51834,60713,Michael Guerra,63,M,A9
51835,37454,William Green,42,M,A1
51836,39292,Eric Hart,18,F,A9
51837,13458,Patricia King,61,F,A6
51838,30015,Thomas Torres,59,M,A8
51839,60589,Robert Harris,53,M,A6
51840,65927,Laura Stanley,65,M,A4
51841,70391,Haley Henderson,67,M,A2
51842,16551,Kristi Mccoy,43,M,A4
51843,4398,Carlos White,51,M,A1
51844,97051,Anne Daugherty,52,T,A8
51845,30773,Andrew French,16,M,A7
51846,3099,Carlos Chapman,70,M,A5
51847,96819,Brenda Mitchell,17,F,A9
51848,34000,Bradley Ramirez,53,M,A5
51849,5258,Angela Smith,55,M,A5
51850,46605,Laura Thornton,47,M,A2
51851,58694,David Shannon,74,M,A6
51852,69179,Elizabeth Wright,39,M,A6
51853,34976,David Barnes,14,M,A9
51854,2031,James Garcia,14,M,A6
51855,31012,Shannon Brown,52,F,A8
51856,51143,Tammy Diaz,30,M,A6
51857,79578,Timothy Barton,30,M,A1
51858,97072,Andrea Moore,31,M,A5
51859,82230,Darrell Heath,76,M,A7
51860,25711,Mark Williams,48,F,A5
51861,62734,Michelle Marshall,37,M,A1
51862,49284,Ryan Meyers,67,M,A8
51863,98680,Jaclyn Payne,46,M,A3
51864,28630,Steven Nichols,56,M,A1
51865,72144,Sara Garrett,26,M,A8
51866,54184,Joshua Brandt,25,M,A6
51867,59619,Amy Park,28,M,A8
51868,43715,Sean Anderson,51,M,A7
51869,41821,Deborah Wolfe,33,M,A7
51870,10461,Jesse Riley,60,T,A4
51871,2872,Mark Hurley,71,F,A3
51872,50028,Rachel Dixon,31,M,A6
51873,60826,Derek Lynch,25,M,A7
51874,58805,Lisa Taylor,70,M,A7
51875,36770,Lisa White,40,M,A9
51876,37387,Alicia Henderson,72,M,A1
51877,29788,Donna Stewart,38,M,A2
51878,71342,Danielle Stewart,49,M,A9
51879,42736,Courtney Kim,22,M,A5
51880,72575,Nicholas Wright,19,M,A4
51881,79504,Katherine Lane,40,F,A4
51882,36593,Dustin Curry,19,M,A8
51883,31427,John Ray,53,T,A3
51884,97134,Robert Walker,73,M,A5
51885,11499,Annette Martin,42,M,A5
51886,22799,Paul Herrera,74,M,A8
51887,29820,Donald Howard,73,M,A1
51888,78388,Annette Henderson,55,M,A9
51889,9978,Joseph Henderson,72,M,A3
51890,16989,Thomas Rodriguez,66,M,A6
51891,93568,Randy Bush,52,M,A5
51892,17709,Terri Stone,18,M,A7
51893,30049,Meredith Morris,78,M,A9
51894,87144,Charles Ramirez,21,M,A2
51895,68174,Cassandra Hall,44,M,A9
51896,68677,Wayne Daniels,33,M,A2
51897,79339,Jennifer Rowe,28,M,A3
51898,93796,Joseph Little,75,M,A4
51899,60497,John Garrison,44,M,A8
51900,24475,John Silva,40,M,A8
51901,43,Howard Roberson,53,M,A3
51902,34998,Janice Rodriguez,56,M,A3
51903,78318,Nicholas Hughes,69,M,A3
51904,96059,Tom Johnson,20,M,A7
51905,90655,Eric Melton,47,F,A6
51906,69897,Ryan Garcia,75,M,A2
51907,96222,Brittany Hernandez,45,M,A3
51908,88371,Sherri Rivera,68,M,A8
51909,99508,Elizabeth Vaughn,66,M,A8
51910,84613,Matthew White,20,M,A8
51911,18510,Michael Gutierrez,42,M,A2
51912,72637,Katie Frazier,57,F,A9
51913,21589,Kathleen Johns,43,M,A7
51914,29669,Tammy Christian,57,M,A5
51915,22710,Eric Miller,32,F,A1
51916,15488,Dennis Hill,31,M,A5
51917,26138,Randy Bates,25,M,A1
51918,96156,Thomas Bishop,69,M,A2
51919,50454,Leonard Lee,39,M,A7
51920,57361,Courtney Christian,71,M,A8
51921,12521,Andrea Howe,29,M,A6
51922,5751,Bruce Burns,45,M,A3
51923,87407,Amy Brooks,32,M,A4
51924,99487,Matthew Chavez,78,M,A1
51925,50843,Joseph Short,27,M,A8
51926,50287,Nicole Roberts,29,F,A7
51927,44055,Amy Grant,27,M,A6
51928,7959,Ryan Lindsey,78,M,A7
51929,51849,Debra Davis,14,M,A2
51930,75126,Bobby Cooper,51,T,A4
51931,36258,Veronica Bennett,26,M,A2
51932,62733,Scott Randall,63,M,A7
51933,78243,Anne Sanchez,29,M,A6
51934,62526,James Case,74,M,A4
51935,8707,Tasha Young,44,M,A5
51936,7526,Robert Smith,47,M,A7
51937,82181,Jason Houston,72,M,A2
51938,17075,Brittany Thompson,31,M,A6
51939,98,Jane Smith,47,M,A7
51940,31665,Hailey Velez,54,M,A5
51941,65407,Lisa Cortez,59,M,A7
51942,68818,Anna Wilson,28,M,A9
51943,90932,Kevin Williams,55,M,A1
51944,96953,David Gonzalez,59,F,A6
51945,83555,Julie Wright,69,M,A9
51946,80536,David Morales,22,M,A4
51947,70489,Amy Little,77,M,A7
51948,48873,Jeffery Bird,49,M,A7
51949,34818,Christina Valentine,26,M,A3
51950,50024,Brittany Torres,67,M,A1
51951,2947,Tasha Pearson,45,M,A7
51952,18399,Robert Howard,26,F,A3
51953,9793,Cynthia Bowers,43,M,A6
51954,31763,Thomas Moore,14,M,A7
51955,38442,Zoe Crawford,63,M,A6
51956,11096,Kayla Park,49,M,A2
51957,28153,Bryan Hampton,55,M,A8
51958,62626,David Dillon,49,M,A4
51959,45305,Michelle Watkins,19,M,A6
51960,11665,Heather Garcia,40,M,A7
51961,94789,Joshua Cox,35,M,A3
51962,67419,Robert Silva,49,M,A7
51963,51795,Andrew Roberts,57,M,A4
51964,79713,Nathan Thomas,72,M,A1
51965,82785,Jenna Fox,73,M,A4
51966,36680,Miranda May,19,M,A6
51967,69263,Robert Rocha,46,M,A2
51968,76439,Dustin Hubbard,65,F,A2
51969,19744,Gregory Ramirez,30,F,A8
51970,77010,James Greene,59,M,A7
51971,80282,Hannah Hayes,33,M,A4
51972,34470,Amanda Cunningham,20,M,A6
51973,15238,Robert Roberts,47,M,A7
51974,80513,Linda Gonzalez,45,M,A9
51975,7830,Bobby Moon,39,M,A1
51976,34809,Amber Webb,66,F,A3
51977,36170,Ross Thornton,42,M,A7
51978,89446,Jeffrey Roberts,28,F,A7
51979,20159,Sonia Moore,60,M,A3
51980,70422,John Thompson,51,M,A8
51981,55544,Devin Flores,31,M,A2
51982,3602,Danny Cole,59,M,A4
51983,74191,William Kelley,27,M,A5
51984,76645,Mark Ruiz,52,M,A1
51985,57691,Joshua Ho,77,M,A2
51986,85207,Isaac Jones,44,M,A2
51987,56726,David Kelley,60,M,A3
51988,70400,Bobby Martinez,31,M,A1
51989,71553,Shawn Edwards,27,M,A9
51990,99863,Bryan Wheeler,69,M,A8
51991,67057,Sean Henry,43,M,A1
51992,25901,Justin Holland,46,F,A3
51993,75575,Sabrina King,73,M,A6
51994,20824,Brian Kelley,59,M,A1
51995,93275,Chelsea Stone,71,M,A4
51996,7134,Christopher Mccullough,69,F,A3
51997,64219,John Davis,57,M,A2
51998,29647,Nicole Wright,76,M,A6
51999,21659,William Powell,32,M,A1
52000,48773,Danielle Malone,39,M,A9
52001,50408,Jeffrey Rivera,33,M,A7
52002,85652,Gabriel Nelson,19,M,A9
52003,32957,Crystal Dean,39,M,A4
52004,25837,Stacy Hill,50,M,A6
52005,42487,Amanda Jenkins,52,M,A4
52006,60299,Jason Medina,20,M,A9
52007,74955,Kathleen Miller,51,M,A8
52008,88563,Jessica Meyers,48,M,A1
52009,36495,Mary Massey,56,F,A7
52010,36493,Cory Ruiz,74,M,A4
52011,92465,Christian Frye,39,M,A5
52012,86248,Allison Nichols,56,M,A8
52013,70527,Alexander Jenkins,40,M,A5
52014,70156,Andre Freeman,43,M,A6
52015,32490,Maria White,59,M,A6
52016,27755,Vincent Stephens,47,M,A3
52017,80129,Stacy Evans,26,M,A3
52018,1385,David Santos,64,M,A4
52019,40451,Gregory Livingston,15,M,A1
52020,71004,Tamara Wilson,73,M,A8
52021,41274,Levi Cooper,78,M,A1
52022,62627,Noah Gutierrez,24,M,A9
52023,10761,Craig Warner,69,M,A8
52024,51259,Tina Nguyen,30,M,A4
52025,23075,Shawn Meadows,34,M,A9
52026,49061,Kevin Bautista,40,M,A9
52027,18681,Haley Gonzalez,33,M,A8
52028,36322,Melinda Olson,75,M,A9
52029,61278,Maria Petersen,65,M,A1
52030,16543,William Miller,40,M,A7
52031,52307,Nicholas Barrett,40,M,A3
52032,79868,Rebecca Cruz,40,M,A8
52033,65971,James Brown,75,M,A3
52034,70795,Janet Long,68,M,A7
52035,67984,Monica Lee,45,M,A8
52036,16107,Julia Robles,36,M,A2
52037,373,Anne Madden,62,M,A7
52038,81519,David Thompson,58,M,A8
52039,61081,Christina Richards,47,M,A9
52040,62092,Teresa Hernandez,29,M,A5
52041,95726,Lauren Williams,47,M,A6
52042,90955,Cassie Gilbert,61,M,A4
52043,6494,Nicole Carter,64,M,A7
52044,32665,Vincent Escobar,14,M,A2
52045,23578,Scott Brown,79,M,A9
52046,60474,Angela Jones,62,M,A9
52047,96311,Gary Hughes,26,M,A6
52048,76153,Alan Lutz,78,M,A9
52049,70040,John Howe,49,M,A7
52050,27635,Jackie Jones,40,F,A3
52051,95060,Meghan Wilson,43,M,A2
52052,21571,Jacob Finley,33,M,A6
52053,48566,Brett Gaines,71,M,A7
52054,61104,Shannon Stewart,49,M,A1
52055,8754,Donald Montes,25,M,A5
52056,88316,Zachary Parker,17,M,A6
52057,54727,Diana Jones,21,M,A8
52058,18702,Wendy Griffin,49,M,A9
52059,18377,Desiree Haynes,50,M,A9
52060,1960,William Davis,43,M,A7
52061,10931,Shannon Flores,33,M,A3
52062,23832,Chase Simmons,60,M,A9
52063,62339,Rodney Joyce,68,M,A4
52064,18578,Cody Newman,28,M,A7
52065,32682,Melinda Yu,57,M,A9
52066,30660,Michael Brown,68,F,A8
52067,91986,Lisa Munoz,63,M,A3
52068,44110,Patrick Rivera,71,M,A2
52069,27212,Christopher White,32,M,A4
52070,67736,Chase Holland,16,M,A1
52071,17876,Cynthia Greene,62,F,A1
52072,16051,Debra Barnes,25,M,A3
52073,48122,Carla Flores,76,M,A7
52074,4287,Stephanie King,27,M,A1
52075,85254,Patricia James,47,M,A1
52076,73813,Stephen Little,20,M,A1
52077,18516,Kristi Moon,18,F,A8
52078,96321,Nancy Wilson,57,M,A4
52079,33696,William White,36,F,A3
52080,96760,Brandy Henry,18,F,A9
52081,84753,Heather Mcbride,25,M,A5
52082,43164,David Stewart,38,F,A2
52083,44767,Lindsey Fitzpatrick,46,F,A5
52084,62831,Brenda Barajas,51,M,A2
52085,41456,Steven Dennis,55,M,A3
52086,5315,Jose Lindsey,37,M,A2
52087,30151,Susan Hayes,21,M,A7
52088,74274,Jacob Harris,69,F,A8
52089,66982,Jeffrey Davis,55,M,A8
52090,66185,David Norton,38,M,A7
52091,20411,Thomas Trujillo,18,M,A9
52092,96049,Maria Cross,23,M,A2
52093,24662,Krystal Hill,46,M,A6
52094,84325,James Martinez,26,M,A3
52095,61573,Brandon Morton,60,M,A6
52096,47497,Alexander Conley,66,M,A4
52097,75009,Ashley Marshall,39,M,A2
52098,17897,Melissa Hodge,39,M,A6
52099,67301,Jason Murillo,72,F,A6
52100,72896,Amanda Lloyd,27,M,A4
52101,17808,Susan Prince,47,F,A8
52102,59550,Christopher Chambers,63,F,A1
52103,19297,Lindsay Clark,37,M,A3
52104,99749,Jeffery Mclaughlin,45,F,A4
52105,57945,John Wyatt,65,M,A7
52106,57995,Todd Mills,44,M,A9
52107,53693,Richard White,61,M,A8
52108,12489,Christopher Turner,62,M,A5
52109,80859,Robert Ortega,37,F,A8
52110,37850,Heather Jacobson,25,M,A2
52111,89764,Loretta Mcdaniel,32,M,A2
52112,86233,John Suarez,64,M,A3
52113,69051,Laura Gallegos,23,M,A6
52114,55326,Kevin Brown,72,M,A3
52115,10410,Melissa Bush,64,F,A7
52116,10990,Sydney Morris,60,M,A2
52117,178,Carlos Brooks,76,F,A1
52118,71218,William Henry,48,F,A8
52119,62516,Christopher Phillips,28,M,A6
52120,46827,Jessica Burke,38,M,A6
52121,55241,Emily Johnson,54,M,A9
52122,69860,Wendy Tucker,24,M,A3
52123,88418,Stanley Terrell,72,M,A9
52124,66979,Anthony Williams,43,M,A6
52125,4239,Heather Garcia,66,M,A1
52126,36730,Nathan Burton,77,M,A1
52127,22886,Jodi Greene,22,M,A4
52128,92715,Travis Solis,37,F,A9
52129,58605,Alyssa Diaz,29,M,A3
52130,26035,Anthony Smith,68,F,A3
52131,93342,William Ramirez,49,M,A3
52132,33445,Francis Miller,46,M,A9
52133,44679,Casey Reyes,25,M,A5
52134,8989,Leon Smith,51,M,A8
52135,1816,Monique Castro,33,M,A8
52136,60418,Michelle Gonzalez,42,M,A4
52137,723,Mark Cooper,63,F,A7
52138,68887,Travis Benson,63,M,A8
52139,79852,Andrea Terrell,20,F,A7
52140,57295,David King,31,M,A8
52141,74618,Adam Walsh,61,M,A9
52142,99448,Jacob Olson,49,M,A4
52143,97257,William Silva,26,M,A5
52144,1453,Robert Thornton,36,F,A1
52145,66322,Sydney Garcia,53,M,A5
52146,69112,James Griffin,68,M,A5
52147,18075,Danielle Farmer,33,M,A3
52148,26213,Tracy Vincent,15,M,A4
52149,95569,Jessica Garrett,19,M,A5
52150,37284,Lori Walker,27,M,A1
52151,64721,Robert Johnson,79,M,A3
52152,31375,Sarah Atkinson,33,M,A9
52153,12526,Maria Tate,46,M,A9
52154,58201,Debra Garcia,54,M,A6
52155,61756,Charles Chang,60,M,A7
52156,70443,Jennifer Evans,60,M,A1
52157,60038,Lindsey Hernandez,48,M,A5
52158,94689,Wayne Greene,17,M,A5
52159,82024,Jennifer Evans,14,M,A5
52160,94291,Tasha Atkins,31,M,A4
52161,9903,Rick Hansen,43,M,A8
52162,73447,Charles Swanson,77,M,A1
52163,33527,Brian Wyatt,21,F,A1
52164,45142,Andrea Sanders,27,M,A4
52165,18321,Cheryl Clements,65,M,A6
52166,85790,Mark Baldwin,39,M,A2
52167,7731,Heather Ortiz,59,M,A7
52168,92386,James Delacruz,27,M,A5
52169,61919,Ebony Anderson,48,M,A2
52170,46844,Jessica Davis,69,M,A2
52171,10883,Kristen Cantrell,63,M,A4
52172,75,Monique Yates,57,M,A4
52173,49833,John Harrison,75,M,A9
52174,94516,Laura Robinson,27,M,A9
52175,29858,Erica Adams,27,M,A1
52176,42085,Crystal Moreno,53,M,A3
52177,70025,Danielle Norman,61,M,A2
52178,85820,David Valdez,38,M,A3
52179,54452,Kiara Wilson,49,M,A7
52180,24527,Brandon Watkins,40,M,A6
52181,24048,Loretta Heath,73,M,A4
52182,32487,Rebekah Sparks,41,M,A1
52183,48137,Larry Oneill,65,M,A8
52184,52243,Jose Wyatt,52,F,A9
52185,80644,Francis Ford,29,F,A2
52186,1752,Cristian Rhodes,22,M,A4
52187,78189,Lee Marshall,23,M,A6
52188,23736,Sydney Moore,36,M,A9
52189,308,Jason Jenkins,77,M,A2
52190,16884,Christopher Cole,21,M,A2
52191,17047,Jose Evans,64,T,A5
52192,59979,Barry Lambert,51,M,A4
52193,75592,Alyssa Baker,34,M,A1
52194,13352,Levi Fernandez,36,M,A1
52195,64047,Sarah Gregory,48,M,A7
52196,27025,James Morris,35,M,A8
52197,12822,Laura Perez,73,M,A2
52198,81107,Holly Rivera,78,M,A6
52199,56192,John Garza,15,M,A7
52200,7013,Paul Mills,25,M,A6
52201,41689,Sophia Thompson,77,M,A2
52202,9547,Emily Chavez,53,M,A4
52203,92114,Jessica Bishop,79,M,A1
52204,11933,Kyle Stanley,16,M,A2
52205,91947,Brittany Vargas,56,M,A3
52206,97203,Christian Cox,24,M,A9
52207,19621,John Brown,28,M,A5
52208,84305,Joe Valdez,51,M,A2
52209,32237,Charles White,25,M,A2
52210,37548,Rachel Khan,61,F,A8
52211,25100,Brenda Ayers,18,M,A3
52212,34480,Samuel Armstrong,61,M,A7
52213,9045,Andrea Cooper,41,M,A3
52214,20170,Lindsey Hall,68,M,A2
52215,5652,Chad Kim,18,M,A5
52216,51232,Brandy Weaver,36,T,A8
52217,13255,Corey Brown,46,M,A2
52218,95132,Amanda Ho,78,M,A6
52219,41051,Paul Sanchez,22,M,A8
52220,78220,Jennifer Bradley,56,M,A9
52221,80001,Darren Randolph,54,M,A5
52222,52542,Alicia Morris,76,M,A7
52223,10698,Renee Adams,44,M,A6
52224,550,Jamie Andersen,59,M,A1
52225,42506,Stephen Vaughan,45,M,A1
52226,45179,John Larson,54,M,A6
52227,25394,Micheal Coleman,75,M,A4
52228,15277,Brenda Brewer,33,M,A5
52229,87443,Walter Hodge,58,M,A8
52230,95285,Michael Morgan,63,F,A1
52231,44015,Emily Fernandez,40,M,A7
52232,80872,James Gray,39,M,A5
52233,90413,Katherine Mitchell,70,M,A4
52234,2506,Danielle Gilbert,68,M,A8
52235,62119,Shane Thompson,75,M,A3
52236,19735,Lisa Moore,64,M,A2
52237,629,Christopher Johnson,24,M,A9
52238,39909,Melissa Hardy,59,M,A8
52239,9675,Donald Williamson,26,M,A2
52240,78690,Devin Terry,18,M,A5
52241,50276,Susan Cortez,32,M,A6
52242,10207,Arthur Bryant,54,M,A2
52243,24263,Rachel Jackson,35,M,A4
52244,93146,Candice Melton,56,F,A5
52245,3463,Lindsay Griffith,60,F,A1
52246,83971,Joseph Christensen,51,M,A1
52247,89262,Robert Smith,71,M,A2
52248,52861,Kevin Meza,61,M,A9
52249,97025,Bobby Tucker,23,M,A1
52250,75970,Amy Powell,57,F,A4
52251,95210,Kyle Carr,22,M,A4
52252,25670,Cynthia Gordon,73,M,A3
52253,5341,Amy Thompson,62,F,A4
52254,32701,Stephen Norris,73,M,A1
52255,28521,Lindsay Taylor,78,F,A5
52256,32635,Joshua York,18,F,A3
52257,57669,Jasmine Forbes,68,M,A7
52258,91356,David Jenkins,32,M,A4
52259,29798,Sara Brown,27,M,A6
52260,28245,Nathaniel Robinson,24,M,A8
52261,785,Melissa Buchanan,18,F,A7
52262,85808,John Watkins,75,M,A5
52263,75858,Holly Boyer,41,M,A2
52264,86914,Jason Munoz,23,M,A4
52265,63920,Danielle Blair,28,M,A1
52266,54220,Michelle Little,73,M,A1
52267,50330,Nancy Green,31,M,A6
52268,95307,Deborah Gregory,68,F,A2
52269,20165,Mark Berg,38,T,A7
52270,66594,Stephen Lewis,52,T,A5
52271,97265,Brianna Reyes,30,M,A4
52272,52872,Andrea Carey,29,F,A8
52273,3452,Julie Williams,67,M,A7
52274,64224,Andrea Howell,49,M,A6
52275,77277,Martin Bush,79,M,A2
52276,55813,Brian Strickland,73,M,A5
52277,28755,Maria King,74,M,A7
52278,81340,Tina Christian,33,M,A8
52279,64482,Michelle Choi,55,M,A6
52280,81758,Melissa Hoover,38,M,A2
52281,71362,Dylan Freeman,75,M,A9
52282,28298,Angela Griffin,61,F,A7
52283,46142,Carrie Wilson,30,M,A2
52284,89947,Joshua Johnson,64,F,A3
52285,5103,Ryan Jones,46,M,A3
52286,59269,Anthony Miller,73,M,A8
52287,23897,Dennis Strickland,70,M,A9
52288,5600,Kimberly Rogers,52,M,A8
52289,86073,David Lee,52,M,A4
52290,66767,Brian Garza,66,F,A3
52291,17252,Jose Barker,68,M,A8
52292,91434,Robert Preston,68,M,A5
52293,86068,Mary Allen,65,M,A6
52294,10105,Angela Curtis,54,M,A4
52295,92765,Michelle Lopez,29,M,A6
52296,77883,Samantha Porter,34,M,A4
52297,26608,Shane Lang,20,M,A6
52298,89875,Russell Walton,15,M,A8
52299,25623,Joseph Stewart,71,M,A6
52300,94492,Jorge Ayala,34,M,A1
52301,26955,Justin Vincent,49,M,A8
52302,51146,Samantha Stevens,52,M,A1
52303,74329,Derrick Waters,66,M,A7
52304,9372,Victor Wilson,74,M,A7
52305,69140,Joseph Davis,48,M,A4
52306,55007,Mary Oliver,24,M,A9
52307,1258,Tracy Shaw,61,M,A8
52308,78149,Richard Oconnor,75,M,A9
52309,19385,James Mccormick,59,F,A2
52310,37110,Wendy Wise,48,F,A1
52311,13420,Jeremiah Cooper,53,M,A8
52312,64381,Bryan Cowan,18,F,A4
52313,25983,Yvonne White,25,M,A4
52314,97435,John Soto,35,M,A8
52315,90663,Anita Jensen,69,M,A7
52316,42639,Eric Vargas,51,M,A5
52317,34929,Sierra Rowe,30,M,A6
52318,6421,Andrea Smith,73,M,A5
52319,8095,Michelle Martin,31,M,A8
52320,95345,Crystal Harvey,30,M,A2
52321,33546,Troy Garza,50,M,A1
52322,53727,Cynthia Hughes,21,M,A4
52323,55202,Christine Jackson,41,M,A7
52324,57255,Melissa Stephens,37,F,A9
52325,86432,Andrea Stevens,47,M,A9
52326,18906,Megan Lopez,36,M,A9
52327,71666,Michael Bush,58,M,A6
52328,37296,Angela Perez,38,M,A9
52329,51342,Kelly Whitaker,72,M,A7
52330,54996,Jason Joseph,35,M,A3
52331,3447,Richard Gray,68,M,A9
52332,13169,Michael Gibson,57,F,A7
52333,20986,Anthony Waller,52,M,A8
52334,85833,Todd Baker,52,M,A3
52335,37267,William Barber,65,M,A2
52336,9357,David Williams,60,M,A7
52337,95894,Leonard Garcia,15,M,A5
52338,35965,Zoe Rodriguez,19,M,A8
52339,35712,Stephen Huffman,46,M,A7
52340,81767,Craig Sanders,30,M,A7
52341,92403,Norman Nichols,55,M,A1
52342,45034,Gene Wilcox,61,M,A5
52343,88068,Emily Navarro,34,M,A3
52344,67620,Lisa Salazar,16,M,A5
52345,66534,Mary Griffin,47,M,A7
52346,47793,Phillip Thompson,74,F,A8
52347,88559,Elizabeth Reynolds,17,F,A9
52348,32211,Tammy Davidson,19,M,A5
52349,10756,Jimmy Campbell,16,F,A7
52350,44536,Morgan Barker,25,M,A4
52351,51282,Kathleen Owens,72,M,A4
52352,96985,Wendy Lawrence,28,M,A2
52353,51535,Katie Garner,25,M,A5
52354,16432,Jeffrey Young,35,M,A7
52355,10002,Nicole Rhodes,45,M,A8
52356,75768,Zachary Johnson,59,F,A2
52357,30047,Julie Scott,46,M,A5
52358,59727,Cory Frazier,44,M,A9
52359,24325,Justin Arellano,69,M,A8
52360,47088,Sara Pham,63,M,A2
52361,70085,Jamie Young,17,M,A3
52362,30532,Mitchell Frost,56,M,A2
52363,90543,Sharon Ramos,33,M,A9
52364,82322,Christine Wilson,45,M,A7
52365,35344,Anna Johnson,34,M,A1
52366,40451,Derrick Thompson,57,M,A3
52367,71760,Michael Moon,27,M,A3
52368,92993,Dennis Reed,29,M,A3
52369,9285,Troy Smith,41,M,A2
52370,45663,Donald Taylor,19,M,A2
52371,2699,Michelle Keller,65,M,A3
52372,67307,Steven Grant,38,M,A5
52373,64316,Melinda Gomez,68,M,A5
52374,57252,Mitchell Nichols,61,M,A4
52375,4801,Laurie Nguyen,16,M,A5
52376,7731,Anthony Spencer,70,M,A6
52377,51162,Emily Hernandez,27,M,A5
52378,25525,Tiffany Garcia,22,M,A3
52379,47784,Brandy Bruce,23,M,A2
52380,24302,Richard Butler,31,M,A9
52381,826,Joshua Sanchez,39,M,A8
52382,3418,Kyle Bright,34,M,A1
52383,54479,Devin Crawford,65,M,A2
52384,30298,John Joyce,31,M,A9
52385,89411,Susan Johnson,29,M,A5
52386,38654,Christine Mitchell,74,M,A3
52387,82640,Linda Gibson,48,M,A2
52388,24480,Jason Meadows,43,M,A5
52389,43525,Robert Yates,20,M,A4
52390,3889,Ellen Rodriguez,23,M,A9
52391,87778,Madeline Brown,41,M,A2
52392,18928,Michele Kennedy,30,M,A6
52393,78397,Stephen Hull,77,M,A3
52394,86660,Anna Gomez,60,M,A8
52395,96837,Eric Bolton,54,M,A1
52396,68348,Adam Adkins,24,M,A8
52397,76414,James Hill,20,M,A1
52398,6537,Catherine Smith,35,M,A4
52399,4424,Dana Parker,54,M,A5
52400,86702,Holly Buchanan,76,M,A2
52401,65950,Anthony Watson,58,M,A1
52402,56473,Monica Shaw,54,M,A4
52403,12093,Emily Bridges,70,M,A1
52404,6266,Eric Mills,79,F,A9
52405,72855,Megan Garcia,55,M,A7
52406,66087,Sarah Perez,32,M,A7
52407,55720,Julie Khan,38,M,A5
52408,56858,Brenda Gallegos,24,F,A1
52409,45921,Aaron Mack,16,M,A3
